Student_ID,Date,Subject,Attendance_Status
S03901,2024-07-10,Math,absnt
S02729,2024-04-29,Math,Present
S06150,2024-08-08,Arabic,Absent
S04572,2025-01-24,History,Late
S04931,2024-08-31,History, late
S08007,2024-10-10,English,Absent
S01790,2025-03-08,Arabic,Late
S11300,2025-01-07,History,PRESENT 
S01903,2024-06-15,Arabic,absnt
S04391,2024-11-29,Science,Late
S01619,2024-06-11,Arabic,Present
S02255,2024-03-16,History,Absent
S10604,2024-10-04,Science,absnt
S04303,2024-04-25,History, late
S00708,2024-08-20,Math,absnt
S08235,2024-07-02,Arabic,absnt
S08309,2024-07-13,History, late
S09087,2024-03-22,Math,PRESENT 
S03769,2024-08-25,Geography,excused
S05380,2024-07-21,English,Absent
S02555,2024-05-24,Geography,Absent
S10059,2024-07-04,Science,PRESENT 
S06825,2024-07-08,Arabic,Late
S09697,2024-10-24,English, late
S02825,2024-08-13,Math,PRESENT 
S04541,2024-10-02,Geography,Absent
S11041,2024-06-02,Math,Late
S09048,2024-04-26,Math,left early
S10871,2025-02-06,English,left early
S08095,2024-08-18,English,Absent
S07867,2024-04-10,History,left early
S11054,2024-12-08,Science,left early
S07225,2024-07-26,English,Late
S07441,2024-12-04,Science,absnt
S11647,2024-11-24,Science,Present
S00247,2024-05-08,Geography,Late
S09343,2024-11-26,Math, late
S09135,2024-03-14,Arabic,PRESENT 
S08498,2024-12-01,English,PRESENT 
S04247,2024-09-16,History, late
S04547,2024-12-17,Arabic,Absent
S01884,2024-04-24,Geography,absnt
S01729,2024-12-24,History, late
S09779,2024-09-27,Science,PRESENT 
S09498,2024-08-27,Science,Late
S05154,2025-02-16,Geography,Late
S04419,2025-02-18,Science, late
S05824,2024-05-12,History,excused
S02809,2024-09-13,Arabic,absnt
S08381,2024-08-11,History,Present
S07791,2024-12-13,Science,absnt
S10999,2024-10-24,Geography,excused
S04160,2024-12-17,History,Present
S08330,2024-10-07,History,absnt
S10877,2024-03-14,History,PRESENT 
S08823,2024-11-22,Geography,PRESENT 
S03361,2024-07-29,Arabic,Absent
S00037,2024-09-19,History,Absent
S10089,2024-12-10,English, late
S05294,2024-04-25,Geography,PRESENT 
S08667,2024-08-01,Math,excused
S10564,2025-02-01,Geography,Absent
S07854,2024-04-08,Arabic,PRESENT 
S09688,2024-12-13,Arabic,absnt
S01356,2024-12-07,Math,absnt
S02458,2024-12-13,Science, late
S00090,2024-04-14,Math,excused
S04489,2024-10-18,Math, late
S04417,2025-01-21,Arabic,Absent
S07910,2024-10-09,Science,excused
S11099,2025-02-21,Math,excused
S04725,2024-04-28,History,PRESENT 
S03098,2024-03-30,Science,Late
S09985,2024-08-31,Arabic, late
S07320,2024-05-28,English,absnt
S01728,2024-06-01,History,excused
S06378,2024-05-04,Science,absnt
S03477,2025-01-06,English,Present
S10883,2024-06-03,Math,Present
S04620,2025-02-09,Math,Present
S04012,2024-09-06,Arabic, late
S04811,2024-07-19,History,Present
S06269,2025-01-13,Geography,Late
S09960,2024-06-17,History,left early
S03421,2025-01-15,English, late
S02186,2025-02-10,Math,Absent
S11951,2024-09-25,English,excused
S11063,2025-02-23,English,excused
S08885,2024-07-19,Science,excused
S06206,2024-09-26,History,Late
S09223,2024-03-24,Arabic,absnt
S10354,2025-02-08,History,left early
S05808,2024-11-08,Geography,PRESENT 
S06975,2024-05-22,Science,Late
S05373,2024-07-14,History, late
S01711,2024-07-25,Geography,left early
S05135,2024-11-02,Geography,Present
S09557,2024-09-28,Math,Present
S11269,2024-10-17,Math,Late
S06875,2024-05-05,Geography,left early
S03424,2025-01-05,English,PRESENT 
S01526,2025-03-02,History, late
S00686,2025-02-03,Math,excused
S10306,2024-06-25,Geography,left early
S05564,2024-05-20,Math,absnt
S06925,2024-05-30,Math,excused
S00141,2024-09-30,Science,left early
S01419,2025-02-15,English,Absent
S08234,2024-03-31,English, late
S10467,2024-08-29,Math,PRESENT 
S04503,2024-08-02,History,Absent
S06398,2025-01-17,History,excused
S11036,2024-08-09,English,Present
S03769,2024-11-07,History,absnt
S12019,2025-02-20,Arabic,Late
S10829,2024-05-28,Math,excused
S11879,2024-11-20,English,Late
S07391,2024-10-18,English,Late
S10210,2024-03-10,Science,absnt
S01565,2024-07-20,Science,PRESENT 
S01864,2025-02-01,Science, late
S08857,2024-07-16,Math,excused
S04878,2024-05-21,English,Late
S01188,2024-09-23,Geography,Absent
S02657,2024-09-20,History,Late
S06509,2024-04-01,English,PRESENT 
S09413,2024-10-19,English, late
S04654,2024-05-28,Arabic, late
S11092,2024-08-27,Science,absnt
S07244,2024-06-23,Science,left early
S05928,2024-05-03,Math,excused
S02591,2024-03-17,Science,PRESENT 
S02003,2025-03-01,English,Present
S04157,2024-03-20,Geography,left early
S01819,2024-08-25,History,excused
S05009,2024-12-03,Geography,absnt
S02376,2024-04-05,English,excused
S10000,2024-09-24,English,absnt
S11472,2024-08-20,History,absnt
S03740,2024-05-22,Math,Late
S04843,2024-06-09,Arabic,excused
S01456,2024-12-25,Arabic,Present
S08290,2024-04-14,Arabic,absnt
S04119,2024-06-29,Math,Late
S11492,2024-05-21,Math,excused
S05664,2025-01-22,Geography,excused
S00430,2025-03-08,English,Absent
S09475,2024-03-09,English,excused
S03871,2025-02-19,Math,Present
S03414,2024-05-23,Arabic,left early
S09206,2024-07-05,History,excused
S09290,2024-08-24,English,absnt
S10426,2025-02-11,Science,excused
S00532,2025-01-25,Math,Late
S02867,2025-02-17,Arabic,Present
S01103,2024-08-01,Geography, late
S07350,2025-01-11,Arabic,PRESENT 
S07751,2024-09-28,English,Absent
S08409,2024-04-03,Arabic, late
S01035,2024-04-14,Arabic, late
S10891,2024-07-31,History,PRESENT 
S04404,2024-05-12,Math,Late
S11706,2024-08-18,English,left early
S00235,2024-07-02,Geography,PRESENT 
S02085,2024-09-20,History,absnt
S00825,2024-06-22,English,absnt
S09040,2025-01-13,Science,excused
S09774,2024-06-13,Arabic,PRESENT 
S01716,2025-02-16,Math,Absent
S07183,2024-11-11,Arabic,Present
S08324,2024-08-30,Math,excused
S04423,2024-08-17,Math,PRESENT 
S02842,2025-02-02,Science,left early
S07081,2024-06-07,English, late
S09862,2024-09-15,History, late
S07522,2024-05-02,Arabic,absnt
S04901,2024-07-26,Science,excused
S04233,2024-03-24,Geography,Present
S09139,2024-06-17,Geography,excused
S03994,2024-11-14,English,left early
S08063,2024-06-16,History, late
S06884,2024-07-23,Science,left early
S02391,2024-07-29,Science,Absent
S02820,2024-05-10,History,left early
S01901,2024-07-20,Science,Late
S05757,2025-03-07,History,left early
S01316,2024-12-30,Geography, late
S05775,2024-10-19,English,absnt
S03018,2024-07-26,Math,Absent
S11278,2024-05-23,Math,absnt
S06623,2024-03-11,English,left early
S01729,2024-04-13,Science, late
S03860,2024-05-28,Arabic,PRESENT 
S04856,2024-12-17,Arabic, late
S06188,2024-11-24,English,Late
S04979,2024-08-13,History,PRESENT 
S04833,2025-02-09,Science, late
S05777,2024-09-08,Geography,PRESENT 
S12078,2024-08-02,Arabic,Present
S09889,2024-10-01,Geography, late
S09568,2024-04-02,Arabic,excused
S07041,2024-03-22,Arabic, late
S04797,2024-11-14,Math,left early
S03613,2024-05-07,Science,Present
S09470,2024-06-01,Math,absnt
S01668,2024-05-10,History,absnt
S07827,2025-01-17,Geography,Present
S04888,2024-08-11,Arabic,PRESENT 
S08832,2024-05-12,Science,PRESENT 
S07383,2024-12-29,English,PRESENT 
S01823,2024-08-20,Arabic,left early
S02625,2024-12-05,Math,Present
S08643,2024-12-16,Geography,PRESENT 
S05598,2024-05-31,Math, late
S11973,2024-09-11,History,excused
S01015,2024-08-16,Arabic,Late
S04534,2024-03-10,Geography, late
S05937,2024-09-07,Science,Late
S02661,2024-09-03,Arabic,excused
S03400,2024-06-24,History,Absent
S01381,2025-03-09,Math,Late
S07212,2024-05-22,Science,PRESENT 
S08986,2024-11-15,Arabic,absnt
S00206,2024-12-08,Math,Absent
S08625,2025-01-18,English,absnt
S05261,2025-02-18,Math,Absent
S07142,2024-11-10,Math,Present
S00670,2024-11-20,Geography, late
S03440,2024-06-18,Arabic,absnt
S01337,2024-10-09,Math, late
S01861,2024-11-03,History,Late
S11191,2024-07-30,Math,absnt
S05236,2024-12-16,History,absnt
S02325,2024-08-02,English,absnt
S07825,2025-03-03,Arabic,left early
S05662,2024-08-10,Geography,absnt
S02070,2025-03-04,English,Late
S11270,2025-02-28,Math,Present
S10149,2025-01-31,Arabic,Present
S09009,2024-11-12,Science,Late
S09986,2024-03-23,Geography,excused
S01180,2025-01-08,History,PRESENT 
S10169,2024-06-02,Geography,absnt
S03705,2024-05-08,Math,Late
S10514,2024-04-25,Geography,Absent
S09116,2024-12-17,Arabic,Late
S06801,2024-10-24,History,Absent
S11080,2025-01-06,History,excused
S01464,2024-07-20,Geography,excused
S08677,2024-09-25,Arabic,PRESENT 
S02983,2025-01-07,Arabic, late
S02331,2024-03-14,Geography,Present
S02677,2024-05-11,Math,Present
S06399,2024-12-03,History,excused
S11731,2024-09-06,Math,PRESENT 
S08150,2025-02-22,Geography,Present
S05576,2024-08-19,History,absnt
S05211,2025-01-02,Arabic, late
S01406,2024-10-17,Science,PRESENT 
S08810,2025-01-07,History,left early
S00891,2024-08-11,Science,PRESENT 
S06682,2025-01-12,History,Present
S03313,2024-03-30,Geography, late
S05644,2024-11-30,English,Late
S10382,2024-05-20,Arabic,excused
S10890,2024-03-22,History,Absent
S07471,2025-01-25,Arabic, late
S09405,2024-10-27,English,PRESENT 
S00891,2024-03-12,Geography,Late
S10020,2025-02-26,Math,absnt
S08588,2024-09-13,Math,PRESENT 
S08659,2024-07-02,History,excused
S11965,2024-10-24,Science,Late
S08796,2024-07-29,Science,left early
S11932,2024-12-23,History,Absent
S02871,2024-07-06,Arabic,Late
S05477,2024-08-23,Math, late
S00193,2024-06-30,Science,PRESENT 
S12122,2024-12-02,History,Late
S03113,2025-01-01,Arabic,Absent
S06628,2025-01-19,English,Present
S06218,2025-03-08,English,left early
S08866,2024-10-17,Math,Absent
S01485,2024-12-23,History,absnt
S05198,2024-11-29,Arabic,Late
S10183,2024-04-18,Arabic,excused
S10463,2025-03-08,Science,Absent
S02396,2024-12-17,Science,left early
S00842,2025-03-05,Arabic,absnt
S06596,2024-10-25,History,left early
S01003,2024-07-20,Geography,Present
S05086,2024-11-10,Arabic,PRESENT 
S08844,2024-08-15,Math, late
S10130,2024-08-09,Math,PRESENT 
S05892,2024-09-09,Geography,PRESENT 
S11158,2025-03-02,Math,Absent
S07392,2025-02-12,Arabic, late
S09853,2024-06-02,History,left early
S11133,2024-09-03,Arabic,Present
S05576,2025-02-17,History,Present
S08465,2025-01-17,Arabic,Present
S11005,2024-12-06,Arabic,excused
S04115,2024-09-06,History,absnt
S10452,2024-05-17,Math,Late
S02884,2024-03-11,English,Absent
S10059,2024-09-08,Geography,PRESENT 
S00602,2024-11-08,Science,PRESENT 
S03674,2024-10-18,Geography,Absent
S01965,2025-01-25,Geography, late
S09951,2025-01-29,Arabic,excused
S09502,2024-10-11,English,left early
S06557,2024-03-31,History,Late
S06776,2024-04-28,History,Absent
S02978,2024-12-16,Math,Present
S06040,2024-07-12,English,Late
S04773,2024-04-04,History,PRESENT 
S09890,2024-03-10,History,Present
S07246,2025-01-04,English,PRESENT 
S08089,2024-12-12,Math,absnt
S07279,2024-04-29,History, late
S07087,2024-05-30,History,Absent
S08620,2024-12-30,Arabic, late
S01797,2024-03-11,English,Absent
S02043,2024-10-27,History, late
S07633,2024-08-14,Math,absnt
S03851,2024-07-11,Geography,absnt
S09327,2024-08-15,Science,excused
S03653,2024-12-27,Math,Late
S03716,2025-01-28,Geography,Absent
S05327,2024-09-24,English, late
S01106,2024-06-11,English,Absent
S12140,2024-08-27,Science,excused
S10175,2024-07-21,History,Absent
S02250,2024-05-08,Arabic,left early
S01135,2024-10-03,Math,Present
S04311,2025-03-03,Geography, late
S06166,2024-04-28,Geography,PRESENT 
S09233,2024-11-23,Geography,Present
S03080,2025-01-16,Arabic,left early
S03568,2024-06-04,Science,absnt
S11018,2024-09-24,History,Absent
S12082,2025-01-22,English, late
S09186,2024-09-26,English,PRESENT 
S04188,2024-07-08,Math,Present
S11338,2025-02-05,Arabic,Present
S10067,2024-03-17,Math,absnt
S08002,2024-08-17,Science,PRESENT 
S07675,2024-12-29,Science,left early
S09459,2024-08-09,Arabic,Late
S07233,2024-04-19,Science,left early
S00059,2025-02-09,Arabic,excused
S12111,2024-10-09,Science, late
S07887,2024-08-19,English, late
S04508,2024-11-21,English, late
S09590,2024-05-05,Arabic,Absent
S01207,2025-01-12,English,left early
S11501,2024-04-11,History,Present
S06721,2024-08-20,English,Present
S09266,2024-04-12,History,Late
S09259,2024-10-17,History,excused
S06153,2025-02-22,Math,absnt
S05565,2024-07-22,Science, late
S11550,2025-01-23,Science,Present
S09532,2024-07-29,Geography,Present
S02909,2024-09-29,History,Present
S09637,2024-05-18,Math,Present
S08894,2024-09-22,History,left early
S01915,2024-09-06,English, late
S12137,2024-06-25,Arabic,PRESENT 
S09767,2024-07-25,Science,left early
S02176,2024-11-25,History,PRESENT 
S06473,2024-09-02,Science,Present
S03615,2025-02-09,English,left early
S01386,2024-04-27,Science,Present
S00487,2024-11-22,English,excused
S11039,2025-01-13,Math,Present
S11252,2025-02-15,Math,PRESENT 
S06399,2024-09-02,Science,PRESENT 
S05686,2024-06-17,Science,Present
S01381,2024-12-03,Geography,Absent
S05682,2024-03-23,Science,excused
S03194,2024-11-13,Arabic,absnt
S07182,2024-05-08,Math,Late
S05120,2024-06-29,Science, late
S07934,2024-10-19,English,Late
S00612,2024-10-20,Math,PRESENT 
S03743,2024-12-17,Geography, late
S08701,2024-10-06,Geography,Present
S10429,2024-04-05,Math,Absent
S10379,2024-10-09,Science,Present
S00328,2024-08-22,History, late
S11279,2024-11-28,Math, late
S05147,2024-06-15,Science,excused
S00898,2024-11-17,Arabic,excused
S03457,2024-09-06,Arabic,Present
S11349,2024-05-20,History,excused
S06776,2024-10-24,Science,PRESENT 
S11448,2024-03-28,English,Absent
S11285,2025-02-11,Science,left early
S08944,2024-06-09,Arabic,Present
S09272,2025-03-04,Geography,left early
S09914,2024-03-29,Geography,left early
S09869,2024-04-19,Science,Late
S11856,2024-03-24,Math,Present
S05735,2024-06-10,History,excused
S08170,2024-10-02,English,PRESENT 
S07889,2025-01-26,Geography,PRESENT 
S03713,2024-08-08,English,left early
S04339,2025-01-02,Arabic,absnt
S09938,2024-08-21,English,excused
S02400,2025-01-14,Science,Absent
S06981,2024-06-09,Geography,Present
S10938,2024-11-14,English, late
S11346,2024-07-06,Geography,Late
S11958,2025-01-22,Arabic,PRESENT 
S07053,2024-05-29,Arabic,Late
S09265,2025-01-09,History,PRESENT 
S05369,2025-01-08,History,PRESENT 
S02040,2024-04-13,Geography,absnt
S01030,2025-02-01,Math,PRESENT 
S09612,2024-08-03,English,PRESENT 
S02580,2024-10-19,Geography,Late
S06869,2024-06-30,Arabic,Late
S07450,2024-10-04,History,Present
S10974,2024-08-15,History,excused
S03599,2024-12-11,Geography, late
S10540,2024-03-13,English,excused
S00499,2024-10-17,History,Late
S07168,2024-10-06,Math,excused
S00627,2024-12-13,English,PRESENT 
S05719,2024-06-10,Math,Present
S08071,2024-05-03,Science, late
S06423,2024-10-24,Geography,Late
S11518,2024-05-31,Math,excused
S08602,2025-01-24,English,Absent
S11233,2024-09-03,English,Late
S10218,2025-01-17,Geography,PRESENT 
S06108,2024-10-04,Math,PRESENT 
S05731,2024-04-25,Arabic,excused
S10779,2024-07-23,Math,Absent
S05299,2024-10-20,Math,Absent
S05980,2024-10-21,History,Late
S10624,2025-02-15,English,Late
S04292,2024-07-23,Math,Late
S07295,2024-09-08,Arabic,PRESENT 
S06461,2024-07-18,Arabic,Late
S11104,2024-05-03,Arabic,Late
S08001,2025-02-09,English,Absent
S08802,2024-03-11,English,absnt
S11352,2025-01-16,Math,Absent
S11021,2025-02-23,Arabic,PRESENT 
S03850,2024-07-19,Geography, late
S04314,2024-06-27,History, late
S01440,2024-03-30,Geography, late
S09011,2024-04-20,History,absnt
S03456,2024-06-26,Science,PRESENT 
S03033,2024-04-21,History,Absent
S03718,2024-07-31,English,Late
S00856,2024-09-27,Science, late
S07606,2024-08-27,Geography,PRESENT 
S11921,2024-10-14,Science,left early
S04838,2025-02-27,Arabic,Present
S10673,2025-02-09,Math,left early
S10267,2025-02-21,Geography,Present
S04175,2025-02-15,Arabic,Late
S10357,2024-04-30,History,absnt
S09285,2024-09-12,Arabic, late
S10769,2025-01-14,Math,PRESENT 
S04977,2024-06-10,Geography,absnt
S01677,2024-07-26,Geography, late
S00478,2024-05-21,English,Present
S08161,2024-11-15,Science,Late
S09328,2024-05-06,Geography,left early
S05860,2024-05-11,Math,Present
S05890,2024-09-22,Math,left early
S04468,2024-05-13,English,PRESENT 
S10665,2025-03-04,Arabic,Absent
S03217,2024-10-27,Science,excused
S03344,2024-12-21,English,PRESENT 
S00274,2025-03-07,English,absnt
S05725,2024-08-11,Arabic,Present
S05000,2024-06-26,Math,Late
S06521,2024-11-22,Science,Absent
S05352,2025-02-28,Math,absnt
S08262,2024-05-27,Science, late
S04027,2024-10-31,Science,left early
S09559,2024-05-19,Geography,left early
S03913,2024-07-23,English,PRESENT 
S09190,2025-02-08,Science,left early
S00067,2024-06-07,Math,absnt
S10120,2024-11-23,History,Present
S05618,2024-12-13,Math,Absent
S12037,2024-07-31,History,Late
S08743,2024-10-24,Math,left early
S08600,2024-06-08,Geography,Late
S10863,2024-08-12,Arabic, late
S07958,2024-12-05,Geography,PRESENT 
S07456,2024-03-26,Arabic,Late
S11687,2025-02-11,Geography, late
S12099,2024-05-16,Arabic,absnt
S03317,2024-12-08,Geography,excused
S07803,2025-02-14,History,absnt
S05352,2024-10-08,English, late
S08626,2025-03-07,English,absnt
S09392,2024-11-28,English,Late
S10831,2024-12-03,Science,Absent
S04167,2024-06-28,Science,left early
S00269,2024-10-20,History,Absent
S07218,2024-03-25,Math, late
S06857,2024-07-20,Arabic,absnt
S07462,2024-10-01,Math,Late
S10349,2024-11-14,Arabic, late
S00574,2024-05-20,Geography, late
S00334,2025-01-23,Science,excused
S08538,2024-12-13,Geography, late
S10287,2024-07-22,Geography,PRESENT 
S04281,2025-02-14,Geography,PRESENT 
S00752,2024-09-30,Arabic,PRESENT 
S00636,2025-01-27,Math,Absent
S08871,2024-07-11,Geography,left early
S09784,2024-07-09,English,Present
S06785,2024-12-07,English,Late
S05822,2024-09-21,History,excused
S02861,2024-06-29,History,Absent
S01706,2025-01-25,English,excused
S11988,2024-03-19,Science,Absent
S11363,2024-09-24,Arabic,Present
S03267,2025-01-26,Geography,Late
S04744,2024-08-14,History,Late
S08613,2024-08-13,Geography,left early
S02606,2024-06-10,History,PRESENT 
S05803,2025-02-02,Math,PRESENT 
S12133,2025-02-07,English,Late
S06549,2024-11-25,Science,absnt
S07628,2024-07-03,Geography,excused
S04597,2024-12-11,Arabic,Late
S09091,2024-08-15,English,Absent
S00738,2025-03-01,Geography,absnt
S03508,2024-11-23,Math,Late
S10701,2024-12-07,Science,Absent
S00009,2024-11-14,Geography,Present
S11273,2025-02-13,Arabic,Late
S00899,2025-02-09,Science,Late
S05804,2025-01-29,Arabic,absnt
S08704,2024-08-20,Math,Absent
S02148,2024-08-11,Science,Present
S04292,2025-01-30,History, late
S07224,2025-01-01,English,left early
S05961,2024-12-23,Geography,absnt
S11193,2024-04-13,English,left early
S06080,2025-01-22,Arabic, late
S07369,2024-03-12,Arabic,Present
S06986,2025-02-19,Science,Absent
S04813,2024-03-29,Geography, late
S03480,2024-09-12,Arabic,Late
S00126,2024-06-01,Science,Late
S02399,2024-06-16,Math, late
S09348,2024-09-19,English,absnt
S05029,2024-11-03,Science,absnt
S08377,2024-08-28,Science, late
S03294,2024-12-17,Arabic,left early
S08468,2024-03-27,Geography,left early
S08951,2024-05-29,English, late
S06993,2024-10-09,Math,absnt
S00546,2024-07-10,Arabic,Absent
S05773,2024-07-28,Geography,PRESENT 
S08041,2024-11-12,Arabic,PRESENT 
S11605,2024-11-24,Math,left early
S02794,2024-08-07,Science,Present
S08873,2024-03-19,Geography,PRESENT 
S08606,2024-06-03,Arabic,excused
S07770,2024-12-01,Arabic, late
S02604,2024-09-09,Geography,PRESENT 
S10457,2024-05-15,Math,Late
S08869,2024-12-14,English,left early
S10800,2024-09-27,Geography, late
S00218,2024-08-10,Arabic,Late
S01357,2024-11-14,Geography,Late
S01578,2024-11-07,Arabic,absnt
S01019,2024-11-21,History,PRESENT 
S01781,2025-01-05,Geography,Present
S04026,2024-05-26,Geography, late
S09664,2024-08-19,Geography,Late
S11825,2024-08-29,English,absnt
S06472,2024-07-12,Geography,excused
S08415,2024-09-21,English,Present
S10726,2025-01-07,Science,Absent
S06729,2024-07-06,History,Absent
S10303,2024-09-16,Geography,Late
S11231,2025-01-20,Arabic,left early
S09016,2025-03-08,Science,Present
S03749,2024-10-14,History,Absent
S04003,2024-11-28,History, late
S05480,2024-05-02,Arabic, late
S01544,2024-06-13,History,Absent
S09948,2024-04-09,Geography,absnt
S04678,2024-12-28,History,Absent
S08615,2024-05-12,Arabic,Late
S01564,2024-04-04,Geography,absnt
S00550,2024-10-07,History, late
S09742,2024-08-25,Science,Absent
S07353,2024-03-11,History,Present
S07104,2025-02-09,Arabic,Absent
S07740,2024-10-10,Science,Late
S02678,2024-04-17,History,left early
S06582,2024-04-26,Geography,PRESENT 
S05757,2024-07-30,Science, late
S07692,2024-08-28,Arabic,PRESENT 
S03945,2025-02-16,History,Present
S00101,2025-02-12,History, late
S01268,2024-11-13,Science,Absent
S03868,2024-08-16,English,Absent
S06229,2024-07-04,Geography,Present
S02083,2024-04-07,Science,absnt
S10843,2024-11-23,Geography,Late
S01112,2024-11-13,History,left early
S05699,2024-10-12,Science, late
S06935,2025-01-01,Math,Late
S02175,2024-09-13,Arabic,absnt
S07654,2024-11-09,History,Late
S06725,2024-04-13,English,absnt
S05715,2024-07-11,English,left early
S06589,2024-07-29,Science,absnt
S08346,2024-11-20,English,excused
S11639,2025-01-11,Math,Absent
S05928,2024-09-12,History,absnt
S09999,2024-05-02,Geography, late
S03392,2024-08-06,Geography,absnt
S10012,2025-03-02,History, late
S00777,2025-01-30,Geography,absnt
S01385,2024-11-10,Science,Present
S10031,2024-07-18,Geography,Present
S10395,2024-09-25,English,Present
S03398,2024-03-23,History,Late
S06908,2024-09-01,Geography,left early
S09913,2024-12-10,English,absnt
S00698,2024-11-27,Math,excused
S06088,2024-05-02,English,Late
S01705,2024-08-11,Science, late
S02723,2024-04-21,Math, late
S00985,2024-05-27,Math,excused
S05641,2024-11-17,Math,left early
S03326,2024-06-14,History,left early
S06643,2024-09-15,History,absnt
S10928,2024-11-24,English,absnt
S02847,2024-07-14,English,excused
S09051,2025-01-23,Science,absnt
S00255,2024-06-24,Science,left early
S05551,2024-06-03,History,absnt
S01728,2024-10-03,Math,Absent
S09918,2024-10-19,History,PRESENT 
S10106,2024-07-14,Math,PRESENT 
S02219,2024-08-14,Math,left early
S07295,2024-12-09,Arabic,Absent
S03028,2024-12-23,Geography,left early
S10907,2024-04-24,Arabic,Absent
S09671,2024-03-25,English,Late
S04462,2024-11-06,Science,PRESENT 
S06571,2024-09-28,Science,Absent
S02096,2024-11-21,Arabic,excused
S09216,2024-08-13,History,Present
S11446,2024-08-27,English,excused
S10973,2024-08-27,History,Late
S04171,2024-08-01,History, late
S11780,2024-12-17,Geography,Late
S01829,2024-12-18,History,Late
S02302,2024-12-20,History,PRESENT 
S05007,2024-10-09,History,Absent
S07777,2025-02-26,Arabic,excused
S09054,2024-12-27,Arabic,PRESENT 
S02677,2024-06-13,Arabic,excused
S07824,2024-10-11,History, late
S03115,2024-12-27,History,Present
S10461,2024-07-17,Math,Absent
S05096,2024-06-04,Math,absnt
S10710,2024-08-16,Arabic,left early
S09355,2024-10-07,Arabic,Absent
S11955,2024-12-24,English,left early
S00836,2024-05-29,Science,Absent
S05982,2024-11-09,History,Present
S06107,2024-08-05,Geography,PRESENT 
S08775,2024-12-29,Geography, late
S03085,2024-05-08,Math,Present
S11463,2024-09-16,Science,Absent
S04683,2024-07-09,Geography,absnt
S00988,2024-12-08,Science,absnt
S11138,2025-01-16,English,Absent
S02980,2025-02-04,Science,Present
S11864,2024-06-01,Geography,Present
S06662,2025-02-26,Arabic,Present
S03252,2024-08-21,English, late
S11344,2024-03-31,Math,absnt
S02306,2024-06-18,Geography,Present
S10763,2024-10-14,Science, late
S00727,2024-05-27,Math,PRESENT 
S08510,2024-11-27,Geography,absnt
S05632,2025-01-13,English,absnt
S07145,2024-12-22,Arabic,excused
S03978,2024-05-28,English,excused
S05952,2024-08-18,Arabic,Present
S00581,2024-11-09,Arabic,Present
S08702,2024-12-12,Science,Absent
S08399,2024-06-23,History,absnt
S11302,2024-12-21,Science,Present
S08420,2024-09-27,Math,Late
S03329,2024-06-29,Math,excused
S09020,2024-07-11,Math,PRESENT 
S04411,2024-03-21,Science,excused
S01877,2024-03-16,Arabic, late
S01667,2024-11-19,English,absnt
S01555,2024-11-02,Science,excused
S00609,2024-04-23,Science,Present
S04660,2024-11-30,History,Absent
S03321,2024-09-17,History,absnt
S08290,2024-06-09,History,Absent
S11183,2024-04-27,Geography,excused
S11584,2024-04-16,History,PRESENT 
S01739,2024-05-25,History, late
S07715,2024-11-08,Arabic,Absent
S11144,2024-10-11,Geography,excused
S10416,2024-12-18,Geography,Late
S11758,2025-03-08,History, late
S11731,2024-10-26,Arabic,Late
S05745,2024-05-27,Science,absnt
S05450,2025-02-22,Math,Present
S00911,2024-12-16,Math,absnt
S05554,2024-08-03,Arabic, late
S11096,2024-05-30,History,Absent
S04392,2024-05-27,Arabic,absnt
S10498,2024-10-17,Arabic,absnt
S10562,2024-11-22,Science,PRESENT 
S11711,2024-06-21,History,PRESENT 
S04099,2024-03-12,Geography,Absent
S00688,2025-02-05,English,PRESENT 
S00700,2024-04-17,Math,PRESENT 
S00450,2024-10-12,Science,excused
S05685,2024-10-05,Geography,Absent
S01732,2024-11-19,History,left early
S07660,2024-10-13,Math,absnt
S05127,2025-02-10,Science,PRESENT 
S07857,2024-04-16,Math,excused
S08293,2024-09-28,Geography, late
S08501,2024-09-30,Geography, late
S10573,2024-03-23,English,Late
S09722,2024-06-03,Arabic,excused
S08661,2024-08-31,Arabic,excused
S11260,2025-01-28,Math,left early
S06854,2024-12-23,English,absnt
S00152,2024-10-09,English, late
S06231,2024-12-23,History,absnt
S03754,2024-09-13,Geography,left early
S10607,2024-06-28,Science,excused
S00042,2024-09-29,Geography,Present
S00163,2024-12-16,Geography,excused
S11536,2024-04-17,English,excused
S11775,2024-12-23,Math,excused
S11229,2024-03-26,Arabic,Absent
S00412,2024-04-12,Math,excused
S10414,2024-12-05,History,absnt
S00347,2024-09-25,Arabic,PRESENT 
S00288,2025-01-04,Arabic,left early
S02825,2025-02-01,English,Present
S09194,2025-01-30,History,Present
S07337,2025-02-10,English,Late
S07679,2024-12-05,English,Late
S06222,2024-04-22,English,Absent
S03380,2024-07-09,Geography,left early
S06504,2024-09-23,English, late
S05405,2024-04-29,Arabic,excused
S07550,2024-06-28,Arabic,PRESENT 
S02939,2025-01-27,History,Late
S12035,2024-04-18,Science,absnt
S09030,2024-03-23,English,PRESENT 
S02835,2025-01-09,Science,absnt
S00572,2024-03-22,Arabic, late
S10625,2024-10-11,History,Present
S06852,2024-11-11,Arabic,Late
S08809,2024-12-09,History,Late
S03382,2024-11-19,Science,Late
S09905,2024-03-19,Science,Absent
S03476,2024-08-08,Math,absnt
S08973,2024-04-17,History, late
S09246,2024-05-10,Arabic,left early
S07525,2024-10-04,Geography, late
