OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice
REC-430972,12397,Sunbites Sal Marina,Sunbites,180.0,Portugal,2024-03-07,13.67
REC-245362,7100,Doowap Pépites Chocolait Ss Additif,Barilla,320.0,France,2025-07-25,4.2
REC-345822,6789,Biscuiți Cu Cremă De Cacao,Croco,25.0,France,2024-10-02,14.0
REC-232705,10631,Sea Salt Chardonnay Wine Vinegar Crisps,Co Op,150.0,France,2024-07-25,10.2
REC-999167,10562,Potato Cakes,Warburtons,6.0,Gb,2024-11-01,20.4
REC-605560,14622,Corn Puffs Star W Cascaval G Kg Box,Star,90.0,Franța,2025-11-14,18.87
REC-497922,10153,Pure Fresh Mentos,Mentos,30.0,Spain,2026-01-24,1.01
REC-631891,10835,Dark Chocolate,Waitrose,100.0,United Kingdom,2025-03-14,12.99
REC-692106,13978,Sea Salt Sourdough Flatbreads,Peter'S Yard,115.0,Gb,2025-03-12,1.61
REC-630007,9811,Pepite Chocolat,Aiguebelle,100.0,Morocco,2024-04-18,18.09
REC-496835,6799,Les Fourrées Beurre De Cacahuète Cacao,Funkie,250.0,France,2025-03-05,23.57
REC-602078,9849,Barre Aux Céréales Et Figue,Marque Repère,126.0,France,2026-01-29,24.39
REC-293057,8530,Pistachios,Alesto,200.0,United Kingdom,2024-10-04,8.25
REC-645951,11187,Major Goût Vanille ,Saïda,9637.0,Morocco,2025-09-04,22.97
REC-327669,11185,Brossard Savane Mini Dark Chocolate Marble Cakes G Oz,Brossard,210.0,Fr,2024-03-11,1.94
REC-769574,5411,G Ricola Menthol,Ricola,50.0,France,2026-01-22,15.24
REC-293254,12395,Biscuits À LAvoine Complète Nature Bio G,U,130.0,France,2024-11-29,11.4
REC-706176,14601,P’Tit Fondant Coeur Chocolat,Bjorg,180.0,France,2024-06-07,22.13
REC-318587,6014,The Best Sea Salted Crisps,Morrisons,210.0,Gb,2025-08-26,17.01
REC-970573,7195,Toffifee Weiß,Storck,125.0,Österreich,2024-11-20,12.17
REC-753812,7220,Tobigo,-,180.0,Morocco,2024-08-04,17.34
REC-415914,9368,Heroes,Cadbury,550.0,Russia,2026-01-21,4.14
REC-614261,11482,Sweet Chilli Pepper,-,160.0,France,2024-12-10,13.75
REC-987997,6921,Organix Carrot Cake Oats Bars,Organix,623.0,United Kingdom,2024-08-18,1.04
REC-407145,8361,Crousti’Pause Choco Noisette,Gerblé,180.0,France,2025-04-08,8.92
REC-173883,5736,Natural Original Liquorice Bars,Panda,128.0,France,2024-10-14,15.52
REC-296684,7349,Mikrowellen Popcorn Salzig,Mcennedy,300.0,France,2024-11-22,8.63
REC-325558,6317,Petit Beurre,Lidl,2200.0,France,2025-03-10,13.63
REC-781241,14005,Biscuits Complets Avoine Et Blé Bio,Aachener Zucker- Und Backwaren Paul Schaeffer,20016125.0,France,2025-01-12,11.49
REC-202883,5163,Cacahuètes Grillées À Sec,Bénenuts,200.0,France,2025-07-21,5.14
REC-813081,14948,Cereal Max Energy Noisette Chocolat,Isostar,355.0,France,2024-08-31,18.24
REC-970687,5445,Sticks Et Bretzels,Carrefour,300.0,Belgium,2024-04-15,8.59
REC-467524,12183,Tuiles Goût Salé,Bouton D'Or,170.0,France,2025-06-13,20.94
REC-863738,14977,Chips Saveur Aïoli,Brets,125.0,France,2024-03-28,3.28
REC-133930,12702,Galleta De Mantequilla Con Tableta De Chocolate Con Leche,Carrefour Bio,150.0,France,2025-10-06,6.06
REC-329610,13755,Le Palet Breton,Marque Repère,125.0,France,2024-12-07,12.68
REC-738029,6428,République Dominicaine ,Alter Eco,100.0,France,2024-05-18,10.87
REC-296064,5497,Chocolat Noir Quinoa,Ethiquable,100.0,France,2025-04-02,12.68
REC-494728,14742,Werthers Original Drops Sukkerfri G,Conaxess Trade Norway,42.0,Österreich,2025-12-19,23.71
REC-911361,12591,Storck Caramel Popcorn Classic G,-,140.0,Österreich,2025-05-20,3.98
REC-405085,12474,Balisto Miel Amandes X,Balisto,167.0,France,2025-08-24,11.56
REC-745432,14538,Bombay Mix,Cofresh,180.0,France,2024-02-29,19.26
REC-796803,6353,Barres De Céréales Extra KelloggS Miel XG,Kellogg'S,128.0,Belgium,2025-08-08,3.24
REC-967434,12306,Cashew Cookie Raw Fruit Nut Wholefoodbars,Nakd,435.0,Ireland,2025-06-04,1.47
REC-549220,8260,,Nakd,35.0,Belgie,2025-01-24,12.58
REC-427535,11820,,Ferrero,500.0,France,2025-11-08,12.58
REC-932107,9651,Schweizer Kräuterbonbon,Ricola,50.0,Belgium,2024-12-14,1.75
REC-907261,6921,Orange Menthe,Ricola,50.0,Belgium,2026-01-03,11.3
REC-145785,7180,Milka Oreo,Milka,150.0,Algeria,2024-12-22,2.72
REC-363549,14703,Choco Sticks,Milka,112.0,Bulgaria,2024-09-28,16.66
REC-528754,5538,Barre Chocolatée Kinder Bueno Chocolat Au Lait,Kinder,258.0,France,2025-06-06,18.47
REC-383715,8250,Buoni Cosi,Galbusera,300.0,France,2025-03-01,16.17
REC-128676,5141,Mixmax,Balconi,35.0,Belgium,2025-03-09,12.18
REC-255895,8185,Tortilla Chips Chili,General Mills,197.5,France,2025-04-04,14.58
REC-759522,13173,Cheetos Sticks,Cheetos,96.0,France,2024-09-21,3.07
REC-697534,11305,Chocolat Gianduja,Ethiquable,100.0,France,2024-07-16,12.68
REC-983695,13103,Sweet Salty Microwave Popcorn,Butterkist,180.0,United Kingdom,2025-09-26,22.25
REC-591711,12690,BlackS Organic White Chocolate Bar,Green & Black'S,90.0,Ireland,2025-10-24,6.79
REC-455140,14636,Classic Cream Crackers,Asda,300.0,United Kingdom,2025-12-17,14.99
REC-120006,7235,Tartines Craquantes Sarrasin,Le Pain Des Fleurs,300.0,France,2026-01-10,12.02
REC-374758,7662,Original Beef Stick,Chomps,32.0,United States,2025-12-01,15.38
REC-396521,14269,Smooth Operator Milk Chocolate,Montezuma'S,90.0,United Kingdom,2025-06-18,12.36
REC-197979,12416,Biscotti Al Cioccolato,Gullón,200.0,Italy,2025-01-30,12.68
REC-285833,11247,Salt Shake Potato Crisps,Walkers,624.0,United Kingdom,2024-02-15,2.17
REC-859689,8866,Chocolat Au Lait,Aiguebelle,100.0,Morocco,2025-10-07,3.83
REC-958829,5319,Oat Shortbread,Walkers,141.0,Gb,2025-05-18,20.5
REC-944705,11585,Sablés Équilibre Noisette,Le Moulin Du Pivert,150.0,France,2024-03-03,21.06
REC-611391,11450,Chips Saveur Miel Moutarde,Brets,125.0,France,2024-11-06,14.42
REC-629653,14007,Hot Spicy,Pringles,185.0,Germany,2025-06-19,18.85
REC-760152,12144,Brioches Barre Chocolat Au Lait,Pitch,300.0,France,2024-12-21,5.84
REC-168017,8518,,Sondey,130.0,Alemania,2025-12-16,12.58
REC-661558,8137,Mini Cheddars,Jacob'S,200.0,Gb,2025-04-16,14.77
REC-735951,7668,Sour Cream Onion Flavour Popped Potato Snacks,Popchips,17.0,United Kingdom,2025-11-19,8.74
REC-484055,9960,Cioccoavena,Mulino Bianco,270.0,Italy,2025-11-13,17.05
REC-931515,12914,Nappés Lait,Bjorg,150.0,France,2024-02-20,8.51
REC-549925,13323,Chips Saveur Barbecue,Lay'S,150.0,France,2024-09-04,4.71
REC-112650,12566,Napolitane,Roshen,80.0,Argentina,2024-08-27,4.49
REC-798251,13055,Pringles Hot Smokin’ Bbq Ribs Flavour,Pringles,160.0,France,2024-09-01,17.85
REC-991527,11686,MultiGrain Crackers Seed,Crunchmaster,180.0,United States,2025-07-11,20.06
REC-195320,5374,Dark Chocolate Covered Pretzels With Peppermint Pieces Peppermint,-,21.0,Brazil,2025-12-27,21.9
REC-375991,9334,Chocolat Lait Noisettes Entières,Bellarom,200.0,France,2024-05-21,17.03
REC-863414,7312,Fette Croccanti Con Sesamo,-,250.0,France,2024-06-19,23.96
REC-923685,8623,Crusti Choc,Fin Carré,100.0,Франция,2025-03-25,24.35
REC-544776,14590,Chocolat Dégustation Cacao,-,180.0,France,2025-12-14,6.54
REC-930146,5018,Bretzels D’Alsace,Ancel,180.0,France,2025-02-26,24.21
REC-988456,12487,Gâteau De Riz Au Caramel,Nestlé,500.0,France,2026-01-26,12.68
REC-258443,14933, Boudoirs G,Brossard,175.0,France,2025-05-05,19.66
REC-573438,7233,Haribo Pik,-,275.0,France,2025-02-27,9.74
REC-504266,11739,Repas Équilibré Barre Saveur Pomme Framboise,Gerlinéa,360.0,France,2024-02-23,23.33
REC-933430,9785,Sablés Framboise Sésame,-,150.0,France,2025-03-04,16.62
REC-784797,8474,Petit Beurre,St Michel,180.0,France,2025-11-11,23.98
REC-647607,6711,Éclats De Fèves De Cacao Noir,-,100.0,France,2025-01-06,5.6
REC-692769,5208,Chocolat Noir Équateur,Kaoka,100.0,France,2025-04-06,16.03
REC-847417,12296,LOriginale,Bret'S,30.0,France,2025-01-24,16.19
REC-984143,10677,Crackers Aux Graines De Courge Lin Et Sésame,Carrefour,175.0,France,2024-09-10,11.4
REC-116729,5649,Chips PomLisse,Marque Repère,200.0,France,2025-06-04,16.51
REC-118132,14332,Rocher Suchard Noir X G G E,Suchard,245.0,France,2024-07-28,8.23
REC-515635,13485,Kinderriegel,Ferrero,378.0,Austria,2024-10-05,4.98
REC-839852,10772,Lightly Salted Tortilla Chips,Co Op,200.0,France,2025-01-24,9.07
REC-899897,5645,MMS Peanut,M&M'S,500.0,France,2024-10-28,5.71
REC-309726,12564,Toasting Muffins,-,2564.0,United Kingdom,2024-12-14,17.9
REC-206249,8727,,Fontaneda,700.0,Spain,2024-08-10,12.58
REC-282639,13493,Chocolat Brownie,Milka,180630.0,Belgium,2024-08-23,14.82
REC-651812,13874,,Hollywood,22.0,France,2024-10-01,12.58
REC-118285,10381,Kinder Bueno Mini,Kinder,108.0,Belgium,2024-11-09,3.97
REC-274883,6628,Butterkeks Petit Beurre,Schär,165.0,France,2026-01-31,11.33
REC-447723,7092,Il Cracker,Gran Pavesi,560.0,France,2025-06-12,12.68
REC-463087,7560,Primizie,-,700.0,France,2025-10-17,2.75
REC-346480,5746,Crunchy Avena Y Miel,Nature Valley,210542.0,Portugal,2026-01-23,20.47
REC-142184,9672,Naturel Chips,-,275.0,Belgium,2025-03-22,12.68
REC-629911,8800,Classic,Lay'S,82268.0,United States,2025-04-20,8.64
REC-835675,10442,Team Up,Tiffany,24.0,Morocco,2024-07-04,14.15
REC-251464,13903,Gullon Cookies,Gullón,250.0,France,2025-11-24,4.38
REC-480076,12318,Süßes Schokolade Edelbitter ,Aldi,125.0,France,2024-05-13,23.89
REC-338665,11750,Croc Break,Marque Repère,300.0,France,2025-04-09,10.72
REC-528427,13590,Creamy Coleslaw,Deluxe,170.0,United Kingdom,2024-09-10,12.68
REC-185822,7896,Grainéa Abricot Barres Aux Céréales MaîsBlé Seigle Riz X Barres,Grainéa,126.0,Frankrijk,2024-09-21,24.19
REC-932820,5437,Tortilla Chips Avocado Guacamole Flavour,Mister Free'D,135.0,Germany,2025-05-03,11.2
REC-362921,9748,GewürzSpekulatius,Wintertraum,600.0,Deutschland,2024-11-24,10.28
REC-969188,9861,Organic Sea Salt Thin Crispy Tortilla Chips,Late July,180.0,Us,2025-09-26,18.56
REC-313371,9652,Biscuits Épeautre Et Sésame,Carrefour,1703567.0,France,2025-10-19,24.92
REC-971893,8711,Tartines Grillées Craquantes Au Froment G,U,250.0,France,2024-09-15,22.74
REC-290308,14599,Sour Watermelon,Candy Kittens,140.0,United Kingdom,2024-07-25,12.79
REC-439794,12701,Schokolade Halbbitter,Ritter Sport,100.0,Germany,2025-07-28,4.13
REC-263925,13938,Crunchips Paprika,-,150.0,Deutschland,2025-12-28,22.38
REC-295417,13481, Cacao Noir,Carrefour,80.0,France,2024-04-26,8.96
REC-498452,13496,Nestle Fitness Cocoa Protein Bar Multipack ,Nestlé,420.0,Allemagne,2025-10-25,17.27
REC-554259,11314,Mikado,Glico,100.0,France,2025-09-04,14.02
REC-881519,7304,Nocciolata,Rigoni Di Asiago,250.0,France,2025-02-17,24.26
REC-596684,7736,Dark Milk Chocolate With Blood Orange,Marks & Spencer,100.0,United Kingdom,2024-08-01,12.48
REC-577588,8792,Original Saltine Crackers,Premium,1.0,United States,2025-09-09,1.92
REC-266020,6846,Cinnamon Brown Sugar Breakfast Biscuits,Belvita,176.0,France,2025-02-10,24.67
REC-772267,11957,Organic Tortilla Chips,-,40.0,United States,2024-04-29,2.18
REC-364543,8627,Bastoncini Salati,Snack Day,250.0,France,2025-04-25,9.22
REC-928943,8231,Rich Tea Biscuits,Tower Gate,300.0,United Kingdom,2025-12-12,12.68
REC-308580,10938,Nature Tortilla,Snack Day,300.0,Frankrijk,2026-02-04,1.86
REC-874194,9592,Lait Amandes Caramélisées,Fin Carré,200.0,Finlande,2025-11-15,12.68
REC-951803,10221, Pains Au Lait,Les Pâtissadesaldi,400.0,Canada,2025-06-07,23.13
REC-113164,6647,Belvita PetitDéjeuner Original,Belvita,400.0,Belgium,2024-02-14,11.88
REC-179823,14909,G Starmint Haribo,Haribo,300.0,France,2025-11-14,12.68
REC-862062,8260,Lutti Best Fizz Tubo G,Lutti,55.0,France,2024-05-24,14.13
REC-641701,11454,Cheetos Goût Fromage,Cheetos,75.0,France,2025-04-07,6.48
REC-540919,11809,Biscuit Cacaoté Fourré Saveur Vanille,Gerblé,176.0,France,2025-08-09,1.28
REC-949221,11012,Cookies Chocolat Noisettes,Bonne Maman,225.0,Belgium,2024-03-21,8.63
REC-616247,5031,Tuiles Saveur Crème Oignon,Bouton D'Or,170.0,France,2024-04-21,17.58
REC-605140,10715,Crackers Graines Bio,Chabrior,200.0,France,2024-07-04,5.8
REC-903541,13160,Vico La Classique G,Intersnack,400.0,France,2024-10-10,5.18
REC-533561,7488,Chocolate Fitness Special K,Nestlé,235.0,Belgium,2024-08-18,7.57
REC-966633,7264,Noir Quinoa Soufflé,Alter Eco,100.0,France,2024-04-03,23.24
REC-875560,9194,Lightly Sea Salted Crisps,Coop,150.0,France,2025-03-28,11.63
REC-670784,13967,Soreen Malt Loaf G,Soreen,190.0,France,2024-02-16,22.19
REC-627837,13452,,-,14.0,Hungary,2024-08-03,12.58
REC-527275,5384,Croissant With Cocoa Filling,7 Days,65.0,Poland,2025-07-04,20.03
REC-706193,12973,Belvita Muesli,Belvita,300.0,France,2025-09-10,24.89
REC-927322,13805,Petit Lu Beurre Sel De Guérande,Lu,200.0,France,2024-05-07,13.26
REC-660478,7220,Prince,Lu,300.0,Belgium,2024-12-28,9.55
REC-408670,11847,Leo,Milka,33.0,Belgium,2024-08-15,4.32
REC-113161,14871,Ferrero Rocher,Ferrero,375.0,Albania,2024-03-30,10.0
REC-238315,9290,Magretti,Galbusera,260.0,Italy,2025-11-04,8.89
REC-911324,14318,Mix Milk,Balconi,1.0,Belgium,2024-08-04,4.28
REC-765162,12371,Chocolate Puro,Valor,300.0,Spain,2025-07-12,12.68
REC-308966,13284,Mega Duo Doble Cacao,Gullón,500.0,Algeria,2026-01-15,23.66
REC-696383,5480,Lays Oven Baked Roasted Paprika,Lay'S,150.0,Belgium,2025-03-11,8.7
REC-853198,10142,Karamelová Pomazánka V Lednici,Saveurs De Nos Régions,340.0,France,2025-06-08,16.86
REC-145978,9537,Fig Rolls,Lidl,200.0,France,2025-04-26,20.88
REC-567325,9479,Tesco Finest All Butter Croissant Pack,Tesco,185.0,United States,2024-03-12,12.68
REC-989461,6751,Bio Organic,Gullón,170.0,Bulgaria,2025-05-22,13.37
REC-725479,5077,Micro Popcorn Sare,Chio,80.0,Франция,2025-08-20,11.83
REC-380923,10061,Ready Salted Crisps,By Sainsbury'S,625.0,Gb,2024-09-24,19.97
REC-809940,12349,Fruit Seed Oatcakes On The Go,-,180.0,United Kingdom,2024-07-15,1.47
REC-117583,8120,Fruit Snack,Welch'S,8227.0,Andorra,2025-12-19,12.68
REC-749978,14606,Grenada,J.D. Gross,100.0,Deutschland,2024-12-08,9.71
REC-435053,8868,Barres Granola Au Sirop DÉrable,Crownfield,252642.0,United Kingdom,2024-05-24,17.17
REC-441887,7964,Sea Salt Chardonny Vinegar,Aldi Specially Selected,150.0,United Kingdom,2024-10-08,12.68
REC-470270,13664,Chicles Hierbabuena,Hacendado,100.0,Marruecos,2024-05-07,14.23
REC-336409,5511,Chips À La Crevette,Suzi Wan,50.0,France,2025-02-08,21.26
REC-678154,11417,Monster Munch Crazy Goût Crème Oignon,Intersnack,150.0,Fr,2024-09-04,2.7
REC-560466,6280,Baked Sea Salt,Walkers,622.0,United Kingdom,2025-11-04,6.32
REC-726977,5560,Muffins,-,180.0,Morocco,2024-12-30,16.57
REC-562193,10067,LayS Paysanne Saveur Oignons De Roscoff Caramélisé,Lay'S,120.0,France,2024-08-22,7.93
REC-418321,13314,Paprika,Pringles,185.0,Spain,2024-11-01,10.68
REC-624005,12396,Tablette De Chocolat Noir Excellence Pailleté Dentelle,-,100.0,France,2025-03-07,12.36
REC-717890,12277,Barres Au Son DAvoine,Monoprix,180.0,France,2025-08-30,12.68
REC-284514,11871,Petit Dej’ Pepites De Chocolat Miel,Gerblé,13233.0,France,2024-03-06,11.31
REC-162086,6398,Chocolat Noir Cacao,Lidl,630.0,France,2025-05-23,19.84
REC-523299,8641,Roasted Pistachios,The Foodie Market,200.0,United Kingdom,2024-04-28,19.76
REC-704408,13666,Protein Bar Caramel,Nākd,45.0,United Kingdom,2024-04-01,15.12
REC-608717,11578,Rosemary Sea Salt Flatbread Thins,Rivercote,125.0,United Kingdom,2025-06-07,7.74
REC-533848,14633,PTit Gouter,It,52.0,Morocco,2025-02-16,8.4
REC-116932,5686,,Twix,225.0,Morocco,2025-05-02,12.58
REC-281034,10067,Chocolate And Hazelnut Cake,Shär Gluten-Free,180.0,France,2025-08-15,2.59
REC-560283,14299,Nacho Cheese Flavored Tortilla Chips,Doritos,1283.0,Bolivia,2024-08-22,12.68
REC-660776,8703,Jammie Dodgers Raspberry Flavour,-,140.0,France,2025-03-22,12.88
REC-270756,13511,Barre Pâtissière Aux Œufs Frais,-,800.0,France,2025-05-30,10.91
REC-677323,9539,Excellence Milk Sea Salt Caramel,Lindt,100.0,Australie,2024-12-25,11.08
REC-523713,12802,Rotella,Haribo,300.0,France,2025-03-29,3.18
REC-480368,11259,Galettes Au Bon Beurre,St Michel,520.0,France,2024-08-04,6.25
REC-213646,6733,La Madeleine Bio,Bjorg,225.0,France,2024-10-12,10.37
REC-718928,7499,Cookies Bio Quinoa Pépites Chocolat Paquet De G,-,175.0,France,2025-05-25,6.35
REC-770218,10206,Brioche Tressée Pur Beurre G,La Boulangère,800.0,France,2025-05-29,3.56
REC-684462,9477,Chips Paysannes Nature,Marque Repère,150.0,Frankrijk,2025-08-28,13.38
REC-358374,11840,Petit Beurre Nature,Bisson,150.0,France,2024-08-14,19.31
REC-357252,5798,Chocolat Noir Gingembre Confit,Ethiquable,100.0,France,2025-02-07,13.89
REC-746500,6227,Milchschnitte,Kinder,140528.0,Österreich,2025-12-19,14.87
REC-161338,13380,Crunchips Paprika,Lorenz,175.0,Germany,2024-08-03,22.38
REC-441814,12186,G Skittles Sachet,Mars Norge As,75.0,Bulgaria,2025-12-25,15.89
REC-461096,8348,Fruit Oat Bakes Apple,-,210.0,France,2024-10-25,11.8
REC-689540,14734,Walkers Salt Vinegar Crisps Pack Outer Packaging Only,Walkers,625.0,France,2025-08-29,9.89
REC-363412,14667,,Eat Real,113.0,France,2025-06-04,12.58
REC-819471,5267,Urban Fruit Snack Pack Strawberry,Smashing Strawberry,35.0,France,2024-09-07,23.99
REC-404392,13108,Start,Saïda,250.0,France,2024-04-30,22.71
REC-589532,8496,Kit Kat Finger Milk Chocolate Biscuit Bars,Nestlé,205.0,France,2024-07-31,19.8
REC-592505,6087,Milka Au Lait Du Pays Alpin,Milka,3100.0,France,2025-08-02,11.41
REC-388107,14151,Crackers Cereali Antichi,Misura,350.0,France,2025-05-19,24.15
REC-221970,11259,Lindor Lait,-,337.0,France,2025-01-24,11.28
REC-717375,14227,Tortilla Nachips,-,300.0,France,2025-08-16,10.0
REC-648523,12637,Chocolate Negro ,Valor,170.0,France,2025-03-20,1.11
REC-405076,7744,Twins Chocolate,Gullón,42.0,Algeria,2024-02-09,1.61
REC-922293,13136,La Galette Gourmande Chocolat Noir,St Michel,121.0,France,2026-01-11,11.27
REC-318216,7278,Tacos,Fritosa,20.0,Morocco,2025-03-05,17.78
REC-722710,14090,Conikos Goût Chili,Conikos,30.0,Morocco,2024-08-03,14.61
REC-199530,7276,Oat Cookies Milk Chocolate,Sondey,237.5,Bulgaria,2024-10-01,5.01
REC-709097,6887,Gluten Free Oaties Syrupy Crumbly,-,160.0,United Kingdom,2024-06-30,10.04
REC-590297,8041,Protein Bar Muscle Mass Caramel Cookie Flavor,-,60.0,France,2024-10-18,24.39
REC-408468,13382,Tvarohová Tyčinka Protein,Milbona,40.0,Horvátország,2025-10-01,19.68
REC-264084,10268,Lays Paprika,-,180.0,Belgium,2025-11-07,9.61
REC-707308,13091,Maltesers,Maltesers,102.0,United Kingdom,2024-02-26,21.72
REC-927863,9963,Strawberry,-,180.0,Bosnia And Herzegovina,2025-12-11,7.04
REC-188356,11678,Cranberries Dried Sweetened,Alesto,250.0,France,2024-04-14,8.58
REC-564574,5732,,Be-Kind,180.0,France,2024-12-22,12.58
REC-802461,11965,Rye Sourdough Crackers,M&S,130.0,United Kingdom,2024-10-03,16.14
REC-938306,5758,Cracks,-,180.0,Morocco,2024-09-21,8.72
REC-211192,10673,Brioche Pépites De Chocolat,Pitch,300.0,France,2024-05-03,14.3
REC-712813,7216,Crunchy Chocolat 🍫 Au Lait 🥛🐄,Nature Valley,820.0,France,2025-04-23,23.87
REC-300048,11972,Lentil Chips,Snackrite,515.0,Gb,2025-09-01,15.36
REC-301338,12076,Privolat,Misura,330.0,It,2025-03-01,14.01
REC-148012,10565,Protein Peanut Chocolate Berries,Nature Valley,160.0,France,2024-04-05,8.07
REC-942276,10937,Zartes Blätterteiggebäck,Sondey,100.0,Germany,2025-01-29,14.11
REC-434443,7467,Patatas Fritas Extra Crunch,Hacendado,150.0,Portugal,2025-08-10,6.63
REC-888507,8745,Chips De Lentilles,Vico,85.0,France,2025-08-02,2.92
REC-426691,13648,,Mcvities,264.0,United Kingdom,2025-10-05,12.58
REC-196930,10252,Protein Peanuts Almonds Amp Salted Caramel Fruit Am,Eat Natural,40.0,United Kingdom,2024-08-15,19.68
REC-480144,13441,,Hacendado,200.0,Spain,2026-01-17,12.58
REC-628913,8949,,-,180.0,Morocco,2024-03-23,12.58
REC-926063,7057,Gâche Tranchée Pur Beurre G,La Boulangère,400.0,France,2024-09-06,6.39
REC-562451,12630,Aussie Bites,Universal Bakery,30.0,Canada,2025-05-21,8.61
REC-117941,9141,Schokobutterkeks Zartbitter,-,125.0,Finland,2025-04-15,15.71
REC-259952,12952,Lindt Chocolate Negro Limon Con Gengibre Con Amandes,Lindt&Sprüngli,100.0,France,2024-09-09,9.94
REC-231257,11364,Biscuit Crousti Pause Choco Noisette Ss Gluten,Gerblé,125.0,France,2025-03-18,17.46
REC-294681,5507,Biscuits Galettes Pur Beurre Bio G,U,125.0,France,2024-10-25,18.35
REC-809928,9255,Biscuits Bio Épeautre Et Sésames Paquet De G,U,150.0,France,2024-07-09,3.62
REC-876279,12166,Croissants,Brioche Pasquier,320.0,France,2025-12-13,23.42
REC-755308,9720,Pains Au Chocolat Format Familial,Brioche Pasquier,720.0,France,2024-04-14,18.12
REC-615123,14598,Curly Donuts,Vico,100.0,France,2024-03-20,17.69
REC-840145,13002,Chips De Lentilles Aux Petits Oignons,Jardin Bio,50.0,France,2025-05-20,1.4
REC-784546,6826,Brossard Mini Brownie Choco Pepites,Brossard,240830.0,France,2026-01-17,15.66
REC-660384,14599,Crackers Emmental Graines De Courge,Bio Village,200.0,France,2024-11-26,12.68
REC-666118,8053,Pain DÉpices,Jardin Bio,300.0,France,2024-12-12,17.39
REC-675310,5295,Merci Milk Chocolate Синий Смотка,Merci,250.0,Болгария,2024-08-21,11.92
REC-246477,14773,Puffreis Mit Schokolade,Nippon,200.0,France,2024-06-06,7.63
REC-624042,14013,Cream Crackers Crispy Crackers,Jacob'S,200.0,França,2024-12-22,9.96
REC-266711,6408,Cheese Onion,Pringles,165.0,Croatia,2024-04-15,9.57
REC-287637,11759,Cacao Almond Oat Bar,Deliciously Ella,50.0,France,2024-10-07,10.59
REC-911612,5751,Lotus Gaufre De Liège Perles De Sucre Format Familial G XP,Lotus,450.0,France,2025-06-23,14.63
REC-722495,13275,Galette Senior,Bimo,46.5,Algeria,2024-06-27,8.69
REC-281338,8612,LOriginal Lait,Côte D'Or,3003100.0,France,2025-11-22,21.75
REC-677128,7104,Croustilles Aux Cacahuètes,Belin,138.0,France,2024-03-14,12.68
REC-213299,5486,Crunch Lot De ,Nestlé,200.0,France,2026-01-18,16.92
REC-166854,14439,Kinder Schokolade,Kinder,300.0,Austria,2024-03-10,24.79
REC-499463,6980,Mix Max,Balconi,3501035.0,Australia,2024-12-03,18.42
REC-528478,5190,Colcuore,Galbusera,300.0,France,2024-05-23,16.81
REC-545836,14539,Kaskys,Tosfrit,40.0,France,2024-03-16,12.06
REC-475712,11474,Tostarica Choco Guay,-,180.0,France,2024-07-18,4.17
REC-960157,9215,Scottish Seeded Oatcakes,Rivercote,250.0,France,2025-02-25,20.68
REC-486028,10205,Protein Bar Muscle Mass,-,180.0,France,2024-09-12,9.7
REC-372031,13167,Noix De Cajou Salées,Snacks Of The World,150.0,France,2024-04-08,16.67
REC-512536,6306,Smart Price Lightly Salted Tortilla Chips,Asda,180.0,United Kingdom,2024-02-18,5.69
REC-828165,9006,Leader Chips Sel,Leader Food,18.0,Morocco,2024-07-17,4.43
REC-887070,6548,Cerealé Noisette,-,204.0,France,2024-11-08,6.61
REC-109915,12350,Cookilate,Florbú,340.0,Marruecos,2024-12-24,13.91
REC-317779,10106,Kingsize Peanuts Salted,Snacks Of The World,375.0,Belgium,2025-02-12,11.05
REC-822511,8288,Knoppers,Storck,125.0,Romania,2025-06-18,22.68
REC-880561,6240,Palets Bretons,Carrefour,125.0,France,2025-04-21,12.68
REC-474884,11263,Beignet Chocolat Noisette X ,Brioche Pasquier,270.0,France,2025-05-31,7.82
REC-530633,10668,Dark Chocolate Gingers,Border,150.0,Royaume Uni,2024-03-22,20.47
REC-565108,5838,Oatcakes,Asda,250.0,United Kingdom,2025-11-04,1.9
REC-834522,11391,Lindor Noir ,Lindt,100.0,France,2025-04-04,5.94
REC-374089,10854,Crinkle Cut Sea Salt Chardonnay Vinegar Hand Cooked Crisps,Tesco,185.0,Gb,2024-08-14,8.57
REC-768122,5892,Savane Tout Choco,Brossard,210.0,France,2025-12-30,4.16
REC-184966,13867,Noir Extra Fondant,Lindt,100.0,France,2024-09-26,18.7
REC-185793,5155,,Lindt,100.0,France,2025-01-27,12.58
REC-569488,7725,Crispy Biscuit Slices,Mcvitie'S,174.0,Gb,2024-09-23,10.1
REC-169626,11356,Cocoa Sandwich Biscuits With Vanilla Flavoured Crème Filling,Tower Gate,300.0,Чехия,2025-06-20,18.8
REC-559942,5517,,Excelo,36.0,Morocco,2025-03-29,12.58
REC-331462,11555,Savoiardi,Schär,200.0,France,2024-03-23,16.77
REC-627101,5903,Original Stapelchips,Snack Day,170.0,França,2025-10-16,24.99
REC-433103,8611,Cacahuètes Grillées À Sec,Alesto,150.0,France,2024-11-21,5.14
REC-101499,5263,Grany Chocolat Céréales,-,20810208.0,France,2025-06-01,16.07
REC-742367,11642,Sticks DAlsace G,Dr. Oetker,200.0,France,2025-04-02,1.13
REC-894827,10123,Special K Céréales Chocolat Noir,Kellogg'S,215.0,Belgium,2025-03-30,20.49
