City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
Paris,473.94910988908566,Weekend,Entire home/apt,False,False,2.0,False,1,0,10.0,80.0,0,0.5785425481866607,0.1018580030746624,511.6828995259636,24.88061814742516,1112.8569034488933,51.33868381894254
Paris,162.64330319694287,Weekend,Private room,False,True,2.0,False,1,0,8.0,84.0,0,0.6411467474478779,0.3344885437973923,514.1684302653863,25.00147726012671,1136.1194502432295,52.41183934414673
Paris,606.0676670705565,Weekend,Entire home/apt,False,False,4.0,False,1,0,9.0,80.0,1,0.5436671337064203,0.0747676923692405,518.8911642704668,25.231120544084657,1235.4328413347373,56.99339764551736
Paris,492.3571628297139,Weekend,Entire home/apt,False,False,2.0,False,1,0,10.0,100.0,0,0.8115514637831165,0.2411146087242306,454.1254050677133,22.081880799616645,1030.373745299909,47.533543406482494
Paris,394.02553826078855,Weekend,Entire home/apt,False,False,2.0,False,0,0,10.0,100.0,0,2.012435811134439,0.2787545713280133,347.7051829623539,16.9071897715979,785.4984336138948,36.236874299473065
Paris,615.3882002050517,Weekend,Entire home/apt,False,False,4.0,False,1,0,10.0,100.0,1,0.663000537679937,0.1777812596638379,503.5619765403289,24.48573767751418,1122.2828884533324,51.77352648588855
Paris,425.0163109329854,Weekend,Entire home/apt,False,False,3.0,False,0,0,10.0,100.0,0,0.4441851836352981,0.1803761018474375,546.748047936785,26.585663535302483,1231.8989050912137,56.83036892647873
Paris,672.2434523254731,Weekend,Entire home/apt,False,False,6.0,False,0,1,10.0,96.0,2,0.7352397446197345,0.4668172942191813,493.8634042803373,24.014143897070053,1086.5725003231892,50.12612301507085
Paris,809.2552894025539,Weekend,Entire home/apt,False,False,4.0,False,0,1,10.0,100.0,1,0.3820034867609795,0.2474934710208029,581.9895311434755,28.299283215434222,1283.0732780501924,59.19116207502418
Paris,329.01481964768385,Weekend,Entire home/apt,False,False,3.0,False,0,0,9.0,97.0,1,1.3279177878272002,0.1803313387608552,353.0529497925757,17.167225322067697,943.6189335104406,43.53134165131683
Paris,515.6584956659522,Weekend,Entire home/apt,False,False,4.0,False,0,1,10.0,96.0,1,0.5854826278091988,0.1183693676545657,511.9656005726936,24.89436450635192,1165.201501676347,53.75346218775216
Paris,226.721968496598,Weekend,Entire home/apt,False,False,2.0,False,0,0,9.0,92.0,0,1.149973189920622,0.1163694056182871,398.5830812841581,19.38113127220516,1055.71345460486,48.70252328164803
Paris,781.0606766707056,Weekend,Entire home/apt,False,False,6.0,False,1,0,8.0,100.0,2,1.93747654380992,0.1660809841051667,343.62418144537133,16.708750776475778,771.4890031737441,35.59058660729863
Paris,609.7958803243546,Weekend,Entire home/apt,False,False,4.0,False,0,0,10.0,100.0,2,1.723558285715125,0.7536424387383525,458.1201269861676,22.27612444299477,875.4308194720419,40.38566495561746
Paris,414.9967378134029,Weekend,Entire home/apt,False,False,3.0,False,0,1,9.0,91.0,1,0.4379010973911616,0.1645831366362019,571.4924905631646,27.78886385493048,1293.807126204326,59.68633951862703
Paris,212.74116879485507,Weekend,Entire home/apt,False,False,2.0,False,0,0,9.0,94.0,1,0.4030323055906633,0.1325882495047842,677.4938146373584,32.94318593576378,1337.9314579254014,61.7218978261956
Paris,336.00521949855533,Weekend,Entire home/apt,False,False,4.0,False,0,0,10.0,100.0,1,1.9767986427721769,0.2921670702240188,329.29716622083674,16.012098620767173,736.795294377006,33.99008492473528
Paris,247.46015472085003,Weekend,Private room,False,True,2.0,False,1,0,10.0,100.0,1,0.4518748969377055,0.3650843280250545,668.6546697580525,32.513381874116384,1335.417048420005,61.60590225283047
Paris,549.4454282784975,Weekend,Entire home/apt,False,False,4.0,False,0,1,8.0,85.0,2,0.5067010982244847,0.263903219266444,676.8016784912761,32.9095307653982,1152.2770539815533,53.15722727948935
Paris,275.6547674526983,Weekend,Entire home/apt,False,False,4.0,False,0,0,10.0,93.0,1,0.4504948175315557,0.3694244335181968,675.9443320741202,32.86784223360423,1331.1363745077997,61.40842478395767
Paris,236.0425016310933,Weekend,Entire home/apt,False,False,2.0,False,0,0,10.0,100.0,0,1.3838916191810726,0.5525668439937552,581.9659325560478,28.29813573240684,1029.5048270162274,47.49345817998826
Paris,492.3571628297139,Weekend,Entire home/apt,False,False,2.0,False,1,0,10.0,90.0,0,0.6552971246592466,0.0480492513372518,495.587768134084,24.09799121468032,1203.2185522320433,55.50727737473524
Paris,330.17988628949576,Weekend,Private room,False,True,4.0,False,0,0,10.0,100.0,1,0.8502885163026358,0.152753974857234,633.6989210622293,30.81365605532536,1159.7590069276223,53.50238721465803
Paris,880.7903812098052,Weekend,Entire home/apt,False,False,4.0,False,0,0,10.0,100.0,2,0.3477299302624667,0.2664623783150887,729.3293275614338,35.46369151594763,1199.4862303283385,55.33509666261405
Paris,224.3918352129742,Weekend,Entire home/apt,False,False,2.0,False,0,1,8.0,80.0,0,0.4995848560399352,0.0601132444753836,562.5606593619912,27.35455291415147,1089.5279404963896,50.2624643614987
Paris,774.3032901481965,Weekend,Entire home/apt,False,False,6.0,False,1,0,10.0,100.0,1,1.2205843472157785,0.3856665342806143,601.9655766146639,29.27061987711412,1093.608730906843,50.45072073836473
Paris,475.1141765308976,Weekend,Entire home/apt,False,False,4.0,False,0,0,10.0,100.0,1,1.4477067591470525,0.1596432620594118,341.33561442225425,16.59746903878293,945.41348249231,43.61412838022354
Paris,318.52921987137665,Weekend,Entire home/apt,False,False,4.0,False,0,0,10.0,100.0,1,0.978056332280598,0.2034913490761624,609.664543134675,29.644982683242034,1190.6497627271965,54.927449808067486
Paris,375.384471991798,Weekend,Entire home/apt,False,False,4.0,False,0,0,10.0,90.0,1,0.8539084893293015,0.2059081928634533,607.8471531463097,29.55661196308046,1120.104734647265,51.673043171985256
Paris,735.8560909684035,Weekend,Entire home/apt,False,False,6.0,False,0,1,10.0,96.0,2,2.2223244437105345,0.3254681303199853,325.164478729517,15.811146391389515,726.5940715123594,33.51947872766574
Paris,764.9827570137012,Weekend,Entire home/apt,False,False,6.0,False,1,0,9.0,93.0,2,2.162960171114412,0.4738593798662939,340.2528859812271,16.544821289711166,813.0716770185726,37.508892310619366
Paris,533.1344952931308,Weekend,Entire home/apt,False,False,4.0,False,0,0,10.0,100.0,2,1.1883387945173742,0.3377001160353002,619.7312057536634,30.134474884122785,1141.487744354635,52.65949126882671
Paris,950.4613663901577,Weekend,Entire home/apt,False,False,4.0,False,0,1,10.0,100.0,2,0.9709667736703368,0.1753583996905513,460.87284104491096,22.40997536400092,1094.1209852468469,50.474352225499175
Paris,219.96458197408893,Weekend,Entire home/apt,False,False,2.0,False,0,0,10.0,100.0,0,1.6555387959507062,0.2454669221514885,341.78749285552544,16.619441660415767,737.810134548098,34.03690186814371
Paris,243.2659148103272,Weekend,Entire home/apt,False,False,2.0,False,0,0,8.0,90.0,0,1.6603312552312397,0.2309713982335296,317.37099679541313,15.432187766387711,778.8852205471186,35.93179136058818
Paris,490.9590828595396,Weekend,Entire home/apt,False,False,2.0,False,0,1,10.0,60.0,0,0.5380180381808197,0.0376011555406136,561.4796513990949,27.301988823453765,1075.4381406751522,49.61246904237641
Paris,359.0735390064312,Weekend,Entire home/apt,False,False,4.0,False,0,0,9.0,89.0,1,0.9687235476055353,0.2216279539530828,591.8900206458809,28.78069523645378,1169.9516566527216,53.97259791281015
Paris,261.440954422593,Weekend,Entire home/apt,False,False,2.0,False,0,1,9.0,92.0,0,1.9720980466842324,0.2611313107633927,355.642680148454,17.293151148686285,788.1821834598334,36.36068193760046
Paris,151.45866343554852,Weekend,Entire home/apt,False,False,4.0,False,1,0,8.0,82.0,1,1.278747992710774,0.24400995440254,364.859522525612,17.741320778594815,879.6220089847897,40.57901430049135
Paris,553.8726815173828,Weekend,Entire home/apt,False,False,4.0,False,0,0,9.0,91.0,1,1.4733973137578484,0.2503867862936332,440.37691389155736,21.413359417772377,995.5572009459496,45.92737503324727
Paris,1124.2893093484947,Weekend,Entire home/apt,False,False,4.0,True,1,0,10.0,97.0,3,1.4692631085895471,0.1903149183434103,411.38659660360247,20.003703134393486,845.5478816623994,39.00709535602579
Paris,359.0735390064312,Weekend,Entire home/apt,False,False,3.0,False,0,0,8.0,81.0,1,0.5620014591418689,0.3267379319538663,544.3662906657506,26.46985041503726,1153.15107843676,53.197548065582176
Paris,625.873799981359,Weekend,Entire home/apt,False,False,2.0,True,0,0,9.0,94.0,1,0.712651453806097,0.2997887803812676,512.1139587320555,24.90157843262453,1097.0509765959112,50.60951955833026
Paris,579.5041476372448,Weekend,Entire home/apt,False,False,2.0,True,1,0,10.0,99.0,1,1.1207254856685789,0.0780488687170522,403.5879053632768,19.624491206498355,1076.7514423843857,49.67305471246595
Paris,863.5473949109889,Weekend,Entire home/apt,False,False,3.0,False,0,1,10.0,98.0,1,0.4754128653818352,0.2220028854674477,668.241369835221,32.493285135355215,1206.6161681196832,55.664017317897006
Paris,457.6381769037189,Weekend,Entire home/apt,False,False,4.0,False,0,0,9.0,88.0,2,0.8279365773689293,0.245778478872243,476.6457638299854,23.176934879841347,1101.302903837377,50.80567087625288
Paris,693.2146518780875,Weekend,Entire home/apt,False,False,5.0,True,0,0,9.0,94.0,2,1.1513645956430043,0.1428398101297559,392.284052721497,19.074840550915688,975.4982134629794,45.00200716885711
Paris,473.01705657563616,Weekend,Entire home/apt,False,False,2.0,False,0,0,10.0,94.0,0,0.0715662974266973,0.1014329700041259,755.1470819180155,36.71908169639968,1233.6517181351564,56.91123027925268
Paris,347.88889924503684,Weekend,Entire home/apt,False,False,3.0,False,0,0,10.0,97.0,1,2.1074318882448413,0.2626658135488245,312.16959540093615,15.179269245859942,725.0067260491603,33.446250780214406
Paris,744.0115574610868,Weekend,Entire home/apt,False,False,6.0,False,0,0,10.0,97.0,3,0.9085709944879584,0.3859377840481715,441.8463186186793,21.4848093293356,1062.8815238386994,49.033203029284856
Paris,805.5270761487558,Weekend,Entire home/apt,False,False,2.0,False,0,1,10.0,97.0,1,0.530800988322153,0.1479888759080891,637.1214703975173,30.98007776529636,1143.5351142700697,52.75394121690464
Paris,227.1879951533228,Weekend,Entire home/apt,False,False,2.0,False,0,0,9.0,95.0,0,1.7534529727718504,0.0632408269039809,378.1007274823403,18.38517533118073,861.0607308578103,39.722739260921344
Paris,308.7426600801566,Weekend,Entire home/apt,False,False,2.0,False,0,0,9.0,80.0,1,1.8589275336607016,0.2761563916783383,317.04997218626767,15.416577921455485,730.8245155739535,33.71463897640825
Paris,408.4723646192562,Weekend,Entire home/apt,False,False,4.0,False,0,1,9.0,82.0,1,1.1580338301947024,0.2721878497126863,384.8981225956417,18.715699162186034,862.6930216429389,39.79804064087288
Paris,336.00521949855533,Weekend,Entire home/apt,False,False,4.0,False,1,0,10.0,95.0,0,1.312552369345633,0.4923661312257647,578.7982937447363,28.14410906517559,1082.34202557122,49.93096135050978
Paris,643.1167862801752,Weekend,Entire home/apt,False,False,5.0,False,0,0,10.0,94.0,2,0.987701748767804,0.0940892841859189,522.1942982613721,25.3917356742632,1070.445897934661,49.38216524428054
Paris,637.2914530711157,Weekend,Entire home/apt,False,False,4.0,True,0,0,10.0,95.0,2,1.06533510110871,0.1604873209430933,486.3314547936894,23.647902306318063,982.4497073053308,45.32269578869294
Paris,361.6366856184174,Weekend,Entire home/apt,False,False,4.0,False,0,0,9.0,96.0,1,0.5685030333190176,0.2335785429008037,633.1992776744397,30.789360859310417,1139.498549087126,52.567725052904166
Paris,475.34718985926,Weekend,Entire home/apt,False,False,4.0,False,0,0,8.0,88.0,1,1.245062930777078,0.1315943805123976,375.6541882234316,18.266212182050698,1019.0655129065055,47.01186827862297
Paris,376.5495386336098,Weekend,Private room,False,True,2.0,False,0,0,10.0,95.0,1,0.7354794215208372,0.2623940430868638,527.4672388740506,25.64813279447113,1007.465160847746,46.47671698946135
Paris,278.2179140646845,Weekend,Entire home/apt,False,False,2.0,False,0,0,8.0,93.0,0,0.8269541935787039,0.3010272797158999,465.2232839903456,22.62151596814813,1077.4826694320427,49.706787921185935
Paris,440.3951906049026,Weekend,Entire home/apt,False,False,2.0,False,0,0,10.0,95.0,1,1.033352072238384,0.1691290008692338,404.0088777058799,19.64496101722808,996.6643997534428,45.97845269590671
Paris,672.0104389971107,Weekend,Entire home/apt,False,False,3.0,True,0,0,9.0,96.0,1,0.6017579296919605,0.1800051337483628,983.8320119424574,47.838903025742496,1320.3049934227215,60.90874791883157
Paris,544.5521483828875,Weekend,Entire home/apt,False,False,5.0,False,1,0,8.0,82.0,2,0.2654493330774085,0.1237857739397183,678.5392140199664,32.994018556659114,1345.8811352733596,62.08863497862248
Paris,1011.0448317643768,Weekend,Entire home/apt,False,False,4.0,False,0,0,9.0,89.0,0,0.2874160304014347,0.3719955632495757,592.3818089570169,28.804608478796013,1315.9526136469651,60.70796249127567
Paris,192.93503588405247,Weekend,Private room,False,True,2.0,False,0,0,9.0,95.0,1,1.1984388735867642,0.0711312551074502,369.6909252776689,17.976248088265923,959.394928767276,44.25912509760697
Paris,305.946500139808,Weekend,Entire home/apt,False,False,2.0,False,0,0,9.0,94.0,1,1.0699418627129504,0.2344306164179437,570.430623144586,27.73723047459019,1153.07292871053,53.19394283648845
Paris,218.79951533227705,Weekend,Private room,False,True,2.0,False,0,1,8.0,88.0,1,1.8806822996614785,0.1692957759483781,412.6718340866758,20.06619790034077,839.357034070197,38.72149712131804
Paris,278.2179140646845,Weekend,Shared room,True,False,3.0,True,0,0,10.0,97.0,1,1.1388699158662416,0.2556122631500849,387.7662188175061,18.85516054925289,870.063816556193,40.13807259679919
Paris,231.38223506384568,Weekend,Entire home/apt,False,False,2.0,True,0,0,9.0,95.0,1,1.6532736937356725,0.3019343614091461,317.7378374903891,15.450025421820577,802.2395481839594,37.00918095006367
Paris,623.5436666977351,Weekend,Entire home/apt,False,False,4.0,False,0,1,9.0,95.0,1,0.7802321985273416,0.2914842055269941,477.2608113788328,23.206841611568283,1115.1889572528903,51.44626689860097
Paris,333.6750862149315,Weekend,Entire home/apt,False,False,2.0,True,1,0,10.0,99.0,1,1.488831925490156,0.2444333159396379,402.6773683289759,19.58021627708305,821.8429019824262,37.913529370180704
Paris,591.154814055364,Weekend,Shared room,True,False,4.0,False,0,1,10.0,96.0,1,1.877523510450212,0.4069662130404559,382.5192210895054,18.60002490369636,809.5863103928025,37.34810422129812
Paris,329.9468729611334,Weekend,Entire home/apt,False,False,3.0,False,0,0,9.0,94.0,1,0.6806415452441198,0.1091185083232897,867.7791426858732,42.19582383048083,1547.7419777805978,71.40094632502047
Paris,322.2574331251748,Weekend,Entire home/apt,False,False,2.0,False,0,0,9.0,94.0,1,1.074995397945789,0.1270339726936356,394.1613488217989,19.166124210120504,992.1822274062428,45.7716796343911
Paris,405.67620467890765,Weekend,Entire home/apt,False,False,4.0,False,0,1,9.0,84.0,1,2.031356548356425,0.3756358563964468,351.98520825417364,17.11530631222442,766.3988517364598,35.355766052724725
Paris,1170.658961692609,Weekend,Entire home/apt,False,False,2.0,False,0,0,9.0,94.0,1,0.3672403479680354,0.2776283059118977,586.6130354608914,28.524101448623508,1269.718157672925,58.5750592317138
Paris,764.9827570137012,Weekend,Entire home/apt,False,False,4.0,False,0,0,9.0,94.0,1,0.7097258786838316,0.1553129451140391,819.3914925890987,39.84297083065535,1454.2838609687467,67.08950547898921
Paris,1235.4366669773513,Weekend,Entire home/apt,False,False,6.0,False,0,1,10.0,98.0,2,0.8239532047849617,0.2246548096379532,476.1577578201585,23.15320555217493,1111.9607319304143,51.29734133718038
Paris,962.1120328082768,Weekend,Entire home/apt,False,False,6.0,True,1,0,10.0,99.0,2,0.6550877162066676,0.0547304290334716,492.1804903050888,23.93231208281182,1189.0007677417402,54.85137782440545
Paris,388.6662317084537,Weekend,Entire home/apt,False,False,2.0,True,1,0,10.0,98.0,1,4.06128494738578,0.288291407259895,489.40849777684735,23.79752374482635,977.3679432977278,45.08826216580732
Paris,1286.4665858887129,Weekend,Entire home/apt,False,False,6.0,False,0,0,10.0,98.0,4,2.188752759176185,0.3412665912370387,422.1606124785664,20.52759043871344,850.7800376798064,39.24846691299469
Paris,312.9368999906795,Weekend,Entire home/apt,False,False,2.0,False,1,0,10.0,94.0,0,5.066337888816097,0.1546287067690373,278.7091462541232,13.55225247622692,577.7542510639486,26.653150758644827
Paris,289.6355671544412,Weekend,Entire home/apt,False,False,2.0,False,0,0,9.0,93.0,1,3.2596118617413894,0.1956405496117818,535.2206888792725,26.025144864023968,902.2976410002316,41.62509407842834
Paris,174.52698294342437,Weekend,Private room,False,True,2.0,False,0,0,9.0,91.0,1,2.953898947983897,0.1806183430802008,398.305531530555,19.36763539528078,789.9459795380112,36.44204996335294
Paris,266.5672476465654,Weekend,Entire home/apt,False,False,2.0,False,0,0,9.0,92.0,0,4.302512035754422,0.2529628800129742,461.7757123868533,22.453877548568617,859.4381306939456,39.64788493192447
Paris,579.5041476372448,Weekend,Entire home/apt,False,False,4.0,False,0,0,9.0,85.0,1,3.0012008927035585,0.3035709959004345,583.4974541549551,28.372606081371497,877.7981611152375,40.49487594557922
Paris,614.2231335632398,Weekend,Entire home/apt,False,False,2.0,False,0,0,10.0,99.0,1,2.1384091802330367,0.0773654943431615,491.0164485312862,23.87571046702895,927.228953854756,42.77523367307241
Paris,468.1237766800261,Weekend,Private room,False,True,2.0,True,1,0,10.0,98.0,1,1.271076256261053,0.3058555814242632,637.0641899006237,30.977292496975235,1190.9163950744728,54.93975017995745
Paris,288.7035138409917,Weekend,Entire home/apt,False,False,2.0,False,0,0,10.0,96.0,0,1.588957373407653,0.1850433577834541,642.9898521872904,31.265428255980936,1220.7179655968223,56.31456611686114
Paris,428.7445241867835,Weekend,Entire home/apt,False,False,4.0,False,0,0,9.0,94.0,0,4.158389764639116,0.1455703376853484,466.05692691300095,22.662051915800685,913.3920518614912,42.13690512043964
Paris,452.0458570230217,Weekend,Entire home/apt,False,False,6.0,False,1,0,9.0,92.0,1,2.1141448368871987,0.2118110663106149,463.11934532713,22.519211797863044,923.7898296978084,42.61657885666211
Paris,345.3257526330506,Weekend,Entire home/apt,False,False,2.0,False,0,0,9.0,93.0,1,2.68094532460963,0.1759829127351187,426.9588231544257,20.76090378126906,900.5907426208704,41.54635087619136
Paris,336.00521949855533,Weekend,Private room,False,True,2.0,False,0,0,10.0,96.0,1,3.910820869062507,0.4353496313758547,433.64412974248745,21.08597729959482,812.2108778641292,37.469181638488365
Paris,317.36415322956475,Weekend,Entire home/apt,False,False,2.0,False,0,0,9.0,88.0,1,1.489940114051355,0.2488214518138577,781.3479179043112,37.993099248915655,1178.803401148535,54.38094952612923
Paris,345.3257526330506,Weekend,Private room,False,True,2.0,False,0,1,10.0,93.0,1,1.1949598436335038,0.0655045707761795,673.5314517876164,32.75051575445168,1435.9832510968995,66.245255673832
Paris,240.93578152670327,Weekend,Private room,False,True,2.0,False,0,1,10.0,95.0,1,2.616320211697445,0.0744132269885262,396.54333563384426,19.28194849183405,954.9012643281568,44.05182187909488
Paris,363.7338055736788,Weekend,Entire home/apt,False,False,2.0,True,0,0,10.0,96.0,1,4.368948690741419,0.2844077204834081,547.1058082866699,26.603059658295887,696.9525864493685,32.15204790627561
Paris,503.7748159194706,Weekend,Entire home/apt,False,False,2.0,False,0,0,9.0,100.0,1,3.5709216469165894,0.3224358943749081,551.7170412782256,26.82728119737408,968.4826901126522,44.67836471851992
Paris,365.1318855438531,Weekend,Entire home/apt,False,False,4.0,True,0,0,10.0,98.0,1,5.0867655809572,0.3349760348360956,386.8997663195297,18.813029233617744,667.5894373350528,30.7974573711974
Paris,167.5365830925529,Weekend,Entire home/apt,False,False,2.0,False,1,0,9.0,87.0,1,5.593327696344124,0.4409493083579579,280.52430311308404,13.640514610309031,604.3871133635332,27.88178679671439
Paris,608.3978003541803,Weekend,Entire home/apt,False,False,3.0,False,1,0,7.0,83.0,1,2.2682902443524613,0.1679429481492194,503.4273412362706,24.479191026077245,910.0983713767736,41.98495995976219
Paris,385.8700717681052,Weekend,Entire home/apt,False,False,3.0,False,0,1,10.0,100.0,0,4.234968157673357,0.1278583270864876,380.8996970594787,18.52127543012785,738.5839064502258,34.072597770202826
Paris,502.6097492776587,Weekend,Entire home/apt,False,False,2.0,False,0,1,9.0,81.0,0,1.5619349477089557,0.1860556590033626,644.657194220666,31.346502883434784,1215.3955090495613,56.06902878589516
Paris,421.754124335912,Weekend,Entire home/apt,False,False,2.0,False,0,0,10.0,100.0,1,3.818857679772334,0.3335327354860643,519.747139036248,25.272742379230923,990.7703928940158,45.706548416349264
Paris,461.13337682915466,Weekend,Entire home/apt,False,False,4.0,False,0,1,9.0,100.0,1,4.071566513171754,0.1324206769973058,377.44059260750834,18.35307622495359,684.8552307073588,31.59396867833575
Paris,660.8257992357163,Weekend,Entire home/apt,False,False,4.0,False,0,1,8.0,87.0,1,1.3375274574753797,0.2124671751392762,646.2500090634912,31.423953620836016,1178.9040716639088,54.385593691738165
Paris,375.6174853201603,Weekend,Entire home/apt,False,False,2.0,False,0,0,10.0,91.0,0,4.823341115478736,0.2114479338079912,424.3489130533845,20.63399671307649,704.4480060222122,32.497829088337724
Paris,281.4801006617579,Weekend,Private room,False,True,3.0,True,0,1,10.0,98.0,1,4.995273679486347,0.0684710011040435,287.75302680188537,13.992011824620738,603.4130205989766,27.836849626180687
Paris,637.2914530711157,Weekend,Entire home/apt,False,False,5.0,False,0,1,8.0,88.0,3,1.203848797713548,0.0894057953299859,659.4957566016259,32.06802905677269,1305.878828997666,60.24323531622945
Paris,217.8674620188275,Weekend,Entire home/apt,False,False,2.0,False,0,0,9.0,90.0,0,4.250146957007149,0.3274461421091672,494.1864604061362,24.02985252464709,821.0247608845476,37.87578661366538
Paris,301.2862335725604,Weekend,Private room,False,True,2.0,False,0,0,10.0,100.0,1,2.010391720479701,0.1029970377192841,521.4648945961667,25.35626836807392,952.0366550332272,43.91967077287319
Paris,218.79951533227705,Weekend,Entire home/apt,False,False,2.0,False,1,0,8.0,90.0,0,3.5466147201040927,0.4454811060193019,570.7946364020339,27.75493064566793,902.5003213276289,41.6344441945235
Paris,266.5672476465654,Weekend,Entire home/apt,False,False,2.0,False,0,1,9.0,86.0,0,3.904617644880674,0.3491587365909518,329.1566250653208,16.005264796874233,640.4618020790929,29.54599630298174
Paris,377.7146052754218,Weekend,Private room,False,True,2.0,False,0,0,10.0,100.0,1,4.633754415952965,0.2133248632608941,516.4710680181744,25.113443188071617,861.5846389261866,39.746908361718766
Paris,718.6131046695871,Weekend,Entire home/apt,False,False,4.0,False,1,0,9.0,89.0,1,1.3690049151845212,0.0272626764876634,707.8111413711043,34.41736814981056,1369.9349242250662,63.19829234949572
Paris,660.8257992357163,Weekend,Entire home/apt,False,False,6.0,True,0,0,10.0,99.0,2,5.0214493860209695,0.2606149246293798,400.2203430627891,19.46074324508764,659.2540788294777,30.41292784767192
Paris,363.9668189020412,Weekend,Entire home/apt,False,False,4.0,False,0,0,9.0,94.0,1,3.595195226063211,0.1460346178582247,329.68615049533446,16.031013009362333,655.1978225263604,30.22580328638379
Paris,471.1529499487371,Weekend,Private room,False,True,4.0,False,1,0,9.0,93.0,2,4.977830971004815,0.1662063647636592,410.9770833032482,19.983790520425256,716.0277623793337,33.03203024975951
Paris,381.67583185758224,Weekend,Private room,False,True,2.0,False,0,1,10.0,90.0,1,5.298668914355193,0.262720661570931,338.61649739014985,16.465251775636894,650.5462210881635,30.01121406584049
Paris,452.0458570230217,Weekend,Entire home/apt,False,False,2.0,True,0,0,10.0,95.0,1,2.5858812151697723,0.2156743819089259,475.999209627461,23.145496134791387,835.8430001517056,38.55938654293966
Paris,753.0990772672197,Weekend,Entire home/apt,False,False,4.0,True,0,0,10.0,96.0,2,3.866471546800276,0.3522043900090499,417.6430342368654,20.307922868648053,790.6370228430293,36.47392940232805
Paris,297.09199366203745,Weekend,Private room,False,True,2.0,False,1,0,10.0,95.0,1,4.901046022108022,0.1898447111838579,455.0944691030987,22.129001608709864,733.3954162558522,33.83324061946663
Paris,383.5399384844813,Weekend,Private room,False,True,2.0,False,0,1,9.0,83.0,1,3.190150471481137,0.2025138989432847,518.2228641911857,25.19862440419824,833.1142644957998,38.43350360450449
Paris,258.6447944822444,Weekend,Private room,False,True,2.0,False,1,0,10.0,94.0,1,2.7495683639959343,0.1336268237123237,419.172480736103,20.38229231574058,961.8924999284015,44.374343878888695
Paris,266.5672476465654,Weekend,Entire home/apt,False,False,2.0,False,0,0,9.0,89.0,1,4.800325971224584,0.1855408099558117,377.0806099262229,18.335572040934448,747.1704222492724,34.468713765302866
Paris,565.5233479355019,Weekend,Entire home/apt,False,False,2.0,True,0,0,9.0,97.0,1,3.5172253177821315,0.5100565275457551,552.3380914808064,26.85747980857472,856.5148583339668,39.513027561726645
Paris,257.0137011837077,Weekend,Entire home/apt,False,False,4.0,False,0,0,9.0,92.0,1,3.901957196183213,0.1948588731215987,402.9252715461344,19.5922705890199,714.4458993578091,32.959055220126096
Paris,601.4074005033088,Weekend,Entire home/apt,False,False,4.0,True,0,0,10.0,99.0,1,3.9858003377959528,0.1950427177490012,378.8621048318782,18.42219736009257,703.3205477625412,32.445816809910085
Paris,1031.783017988629,Weekend,Entire home/apt,False,False,4.0,False,0,1,10.0,96.0,2,1.9480570735302989,0.1789721501772272,516.8491118793559,25.131825598274787,961.14224647326,44.33973293762733
Paris,906.4218473296672,Weekend,Entire home/apt,False,False,6.0,False,0,0,10.0,80.0,3,4.188822799318428,0.0710167993465987,296.93312769564227,14.438394897230754,602.8125017752117,27.8091462926029
Paris,753.3320905955821,Weekend,Entire home/apt,False,False,4.0,False,1,0,10.0,98.0,2,2.3213043562860696,0.2070173872838563,402.3556328190074,19.564571864546675,857.1939874949458,39.54435737345686
Paris,321.09236648336287,Weekend,Entire home/apt,False,False,2.0,False,0,0,9.0,94.0,1,1.6217096814502896,0.1639052489139471,636.0811195366698,30.92949062913825,1267.0708947007397,58.45293481814956
Paris,238.8386615714419,Weekend,Private room,False,True,2.0,False,0,0,9.0,95.0,1,4.400042182187369,0.2008475164605744,609.1457913363126,29.619758339375352,775.5065414561183,35.77592501601057
Paris,560.8630813682543,Weekend,Entire home/apt,False,False,4.0,False,0,0,9.0,92.0,1,5.283021745299357,0.3530224438840811,343.587355893683,16.706960131350694,612.9528459796851,28.27694401512709
Paris,264.23711436294155,Weekend,Private room,False,True,2.0,False,0,1,10.0,92.0,1,2.61632305629101,0.074404626012985,396.54383915412245,19.28197297554415,954.9093767884456,44.05219612580392
Paris,853.0617951346817,Weekend,Entire home/apt,False,False,6.0,True,0,0,9.0,96.0,1,3.923078430898138,0.3464417491634767,473.41155272285096,23.01967112989129,916.1992671841148,42.26640850889256
Paris,336.23823282691774,Weekend,Entire home/apt,False,False,2.0,False,0,1,9.0,93.0,1,4.131155213473632,0.326426230376179,349.1687644387295,16.978356527170703,655.1569555506123,30.223917997502475
Paris,471.38596327709945,Weekend,Entire home/apt,False,False,3.0,True,0,0,10.0,97.0,1,3.185967906295801,0.2051875657616811,557.7221029592339,27.119277757695563,917.3637890039638,42.3201306157728
Paris,237.2075682729052,Weekend,Entire home/apt,False,False,2.0,False,0,0,9.0,89.0,0,4.118656396772103,0.3712647273841009,319.2056029594908,15.52139562434352,621.4593737474235,28.669369975833742
Paris,475.34718985926,Weekend,Entire home/apt,False,False,4.0,True,0,1,10.0,97.0,1,2.359418295066674,0.1875093193180518,458.2158894059821,22.28078089761245,895.1313864183454,41.29449804491737
