City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index,Location Category,Overall Score
Paris,362.34,Weekend,Entire Home/Apt,False,False,2,False,0,0,10,100,0,1.15,0.15,846.64,41.17,1335.3,61.6,City Center,100.0
Paris,195.5,Weekend,Entire Home/Apt,False,False,2,False,0,0,10,100,2,3.43,0.12,446.34,21.7,867.04,40.0,Medium-Sized City,100.0
Paris,312.7,Weekend,Entire Home/Apt,False,False,3,False,0,1,10,100,0,1.45,0.18,441.04,21.45,1118.6,51.6,City Center,100.0
Paris,670.61,Weekend,Entire Home/Apt,False,False,4,False,0,1,10,80,0,2.75,0.24,508.17,24.71,1061.23,48.96,Medium-Sized City,90.0
Paris,362.34,Weekend,Entire Home/Apt,False,False,2,False,0,1,10,93,0,1.09,0.22,725.06,35.26,1389.48,64.1,City Center,96.5
Paris,318.3,Weekend,Private Room,False,True,4,False,0,0,10,100,1,1.3,0.39,650.37,31.62,1407.81,64.95,City Center,100.0
Paris,414.76,Weekend,Entire Home/Apt,False,False,2,False,0,1,6,20,2,0.83,0.06,540.8,26.3,1318.16,60.81,City Center,40.0
Paris,382.37,Weekend,Entire Home/Apt,False,False,4,False,0,0,10,100,1,1.43,0.17,448.2,21.79,1128.5,52.06,City Center,100.0
Paris,359.07,Weekend,Entire Home/Apt,False,False,4,False,0,1,10,100,1,0.54,0.1,520.72,25.32,1194.58,55.11,City Center,100.0
Paris,695.08,Weekend,Entire Home/Apt,False,False,6,False,1,0,10,100,2,1.43,0.15,460.16,22.38,1155.24,53.29,City Center,100.0
Paris,403.11,Weekend,Entire Home/Apt,False,False,4,False,1,0,10,100,1,1.78,0.15,512.52,24.92,1495.27,68.98,City Center,100.0
Paris,327.85,Weekend,Entire Home/Apt,False,False,2,False,0,1,10,100,1,0.51,0.07,567.69,27.6,1342.93,61.95,City Center,100.0
Paris,254.22,Weekend,Entire Home/Apt,False,False,2,False,0,0,10,100,1,1.14,0.0,678.55,32.99,1471.39,67.88,City Center,100.0
Paris,553.87,Weekend,Entire Home/Apt,False,False,2,True,0,0,10,99,1,0.34,0.12,745.43,36.25,1263.83,58.3,City Center,99.5
Paris,295.23,Weekend,Entire Home/Apt,False,False,2,False,0,1,9,90,1,1.34,0.19,786.51,38.24,1254.91,57.89,City Center,90.0
Paris,393.79,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,94,1,0.9,0.17,457.78,22.26,1112.16,51.31,City Center,92.0
Paris,281.48,Weekend,Entire Home/Apt,False,False,2,False,0,0,8,88,0,1.14,0.15,389.53,18.94,1032.65,47.64,City Center,84.0
Paris,293.83,Weekend,Entire Home/Apt,False,False,2,False,0,0,8,86,1,0.49,0.17,538.28,26.17,1230.17,56.75,City Center,83.0
Paris,497.95,Weekend,Entire Home/Apt,False,False,2,False,1,0,9,91,1,1.31,0.19,421.4,20.49,1071.19,49.42,City Center,90.5
Paris,579.27,Weekend,Entire Home/Apt,False,False,6,False,1,0,9,91,3,1.07,0.23,405.07,19.7,1055.98,48.72,City Center,90.5
Paris,530.34,Weekend,Entire Home/Apt,False,False,4,True,0,0,9,96,1,3.59,0.13,573.75,27.9,1209.25,55.79,Medium-Sized City,93.0
Paris,891.98,Weekend,Entire Home/Apt,False,False,3,True,0,0,10,96,1,1.32,0.2,550.94,26.79,1294.1,59.7,City Center,98.0
Paris,637.29,Weekend,Entire Home/Apt,False,False,2,True,0,0,9,96,1,0.96,0.36,780.34,37.94,1360.49,62.76,City Center,93.0
Paris,364.9,Weekend,Private Room,False,True,2,True,0,0,10,98,1,0.94,0.14,450.78,21.92,1108.68,51.15,City Center,99.0
Paris,521.48,Weekend,Entire Home/Apt,False,False,2,False,0,0,10,100,1,2.29,0.34,666.01,32.38,1267.44,58.47,Medium-Sized City,100.0
Paris,509.83,Weekend,Entire Home/Apt,False,False,4,True,0,0,9,96,3,1.16,0.21,379.62,18.46,1015.63,46.85,City Center,93.0
Paris,416.86,Weekend,Entire Home/Apt,False,False,3,False,0,0,9,91,0,1.56,0.1,407.55,19.82,1184.53,54.65,City Center,90.5
Paris,393.79,Weekend,Entire Home/Apt,False,False,3,True,0,0,10,98,0,1.13,0.17,529.3,25.74,1456.39,67.19,City Center,99.0
Paris,382.37,Weekend,Entire Home/Apt,False,False,2,False,0,1,9,87,0,0.67,0.18,543.7,26.44,1280.59,59.08,City Center,88.5
Paris,336.01,Weekend,Entire Home/Apt,False,False,4,False,0,0,9,87,1,0.91,0.19,558.85,27.17,1350.0,62.28,City Center,88.5
Paris,267.27,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,97,0,1.39,0.11,870.64,42.33,1277.65,58.94,City Center,93.5
Paris,1135.47,Weekend,Entire Home/Apt,False,False,6,True,0,1,10,93,2,1.03,0.22,406.59,19.77,1023.24,47.2,City Center,96.5
Paris,312.7,Weekend,Entire Home/Apt,False,False,4,False,0,0,7,86,1,1.13,0.1,410.68,19.97,1097.71,50.64,City Center,78.0
Paris,527.08,Weekend,Entire Home/Apt,False,False,2,True,0,0,10,96,1,1.62,0.1,434.89,21.15,1120.48,51.69,City Center,98.0
Paris,294.06,Weekend,Entire Home/Apt,False,False,2,True,0,0,10,97,1,2.02,0.2,348.41,16.94,938.99,43.32,Medium-Sized City,98.5
Paris,252.35,Weekend,Entire Home/Apt,False,False,3,False,0,0,9,91,1,1.27,0.16,483.36,23.5,1216.65,56.13,City Center,90.5
Paris,506.1,Weekend,Entire Home/Apt,False,False,2,False,0,0,8,94,1,0.95,0.08,458.49,22.29,1146.93,52.91,City Center,87.0
Paris,405.44,Weekend,Entire Home/Apt,False,False,4,False,0,0,8,86,1,0.98,0.12,509.32,24.77,1259.99,58.13,City Center,83.0
Paris,409.4,Weekend,Entire Home/Apt,False,False,5,False,0,1,10,95,1,1.16,0.11,461.53,22.44,1128.49,52.06,City Center,97.5
Paris,384.24,Weekend,Entire Home/Apt,False,False,3,False,0,1,8,78,1,1.01,0.15,435.79,21.19,1096.02,50.56,City Center,79.0
Paris,695.08,Weekend,Entire Home/Apt,False,False,4,False,1,0,8,85,1,1.4,0.06,974.83,47.4,1345.58,62.07,City Center,82.5
Paris,340.43,Weekend,Entire Home/Apt,False,False,4,False,0,0,9,92,2,1.34,0.15,537.13,26.12,1275.55,58.84,City Center,91.0
Paris,319.69,Weekend,Entire Home/Apt,False,False,2,False,1,0,9,91,0,2.23,0.06,728.2,35.41,964.44,44.49,Medium-Sized City,90.5
Paris,324.35,Weekend,Entire Home/Apt,False,False,3,False,0,0,9,92,1,1.17,0.18,547.71,26.63,1344.34,62.02,City Center,91.0
Paris,370.72,Weekend,Entire Home/Apt,False,False,2,False,0,0,10,98,1,1.23,0.18,380.33,18.49,1043.29,48.13,City Center,99.0
Paris,854.93,Weekend,Entire Home/Apt,False,False,6,False,0,0,9,90,2,1.15,0.09,458.3,22.28,1113.04,51.35,City Center,90.0
Paris,301.05,Weekend,Entire Home/Apt,False,False,2,True,0,0,10,100,1,1.85,0.04,366.13,17.8,983.32,45.36,City Center,100.0
Paris,287.77,Weekend,Entire Home/Apt,False,False,2,False,0,1,9,84,0,0.53,0.11,621.65,30.23,1124.17,51.86,City Center,87.0
Paris,324.35,Weekend,Entire Home/Apt,False,False,4,True,0,0,9,94,1,1.59,0.17,477.76,23.23,1224.64,56.5,City Center,92.0
Paris,405.44,Weekend,Entire Home/Apt,False,False,2,False,0,0,7,74,1,3.72,0.24,358.06,17.41,805.33,37.15,Medium-Sized City,72.0
Paris,515.43,Weekend,Entire Home/Apt,False,False,2,False,0,0,10,96,1,1.71,0.07,474.56,23.08,1276.87,58.91,City Center,98.0
Paris,345.09,Weekend,Entire Home/Apt,False,False,2,False,0,1,9,92,0,1.83,0.12,597.57,29.06,1345.55,62.07,City Center,91.0
Paris,224.39,Weekend,Entire Home/Apt,False,False,2,False,0,0,8,89,0,0.7,0.06,846.7,41.17,1469.67,67.8,City Center,84.5
Paris,287.07,Weekend,Entire Home/Apt,False,False,2,True,0,0,10,94,1,0.83,0.41,460.2,22.38,1061.07,48.95,City Center,97.0
Paris,282.65,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,93,1,1.2,0.17,425.66,20.7,1060.67,48.93,City Center,91.5
Paris,822.54,Weekend,Entire Home/Apt,False,False,5,False,0,0,10,98,3,1.28,0.26,410.57,19.96,1047.79,48.34,City Center,99.0
Paris,207.85,Weekend,Entire Home/Apt,False,False,3,False,0,1,8,87,1,0.73,0.13,808.13,39.3,1458.97,67.31,City Center,83.5
Paris,242.57,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,85,1,1.34,0.22,552.57,26.87,1290.9,59.55,City Center,87.5
Paris,474.88,Weekend,Entire Home/Apt,False,False,4,True,0,0,10,95,1,1.23,0.08,371.51,18.06,995.15,45.91,City Center,97.5
Paris,521.48,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,94,1,1.74,0.11,655.64,31.88,1370.47,63.22,City Center,92.0
Paris,474.65,Weekend,Entire Home/Apt,False,False,4,False,0,0,9,88,1,1.95,0.27,1675.52,81.47,1040.74,48.01,City Center,89.0
Paris,509.83,Weekend,Entire Home/Apt,False,False,4,True,0,0,10,99,1,1.07,0.06,475.98,23.14,1161.73,53.59,City Center,99.5
Paris,382.37,Weekend,Private Room,False,True,2,True,1,0,10,99,1,3.45,0.11,605.35,29.44,987.83,45.57,Medium-Sized City,99.5
Paris,295.23,Weekend,Private Room,False,True,2,False,0,0,10,96,1,1.26,0.07,371.13,18.05,1003.9,46.31,City Center,98.0
Paris,359.07,Weekend,Entire Home/Apt,False,False,2,True,0,0,10,98,1,1.3,0.15,368.64,17.93,1009.53,46.57,City Center,99.0
Paris,329.95,Weekend,Entire Home/Apt,False,False,4,False,0,0,9,90,0,1.31,0.19,478.51,23.27,1196.91,55.22,City Center,90.0
Paris,271.93,Weekend,Private Room,False,True,2,False,0,1,10,94,1,0.95,0.27,440.15,21.4,1074.01,49.55,City Center,97.0
Paris,315.97,Weekend,Entire Home/Apt,False,False,4,True,0,0,10,94,1,3.63,0.27,375.45,18.26,814.68,37.58,Medium-Sized City,97.0
Paris,126.76,Weekend,Shared Room,True,False,4,False,0,1,9,90,1,1.35,0.16,435.82,21.19,1105.48,51.0,City Center,90.0
Paris,463.46,Weekend,Entire Home/Apt,False,False,4,True,0,0,10,97,1,1.38,0.24,401.73,19.53,1048.85,48.39,City Center,98.5
Paris,347.42,Weekend,Private Room,False,True,4,True,1,0,10,97,1,0.43,0.27,640.23,31.13,1405.98,64.86,City Center,98.5
Paris,405.44,Weekend,Entire Home/Apt,False,False,2,True,1,0,10,98,1,0.82,0.12,668.47,32.5,1388.48,64.05,City Center,99.0
Paris,422.69,Weekend,Entire Home/Apt,False,False,2,True,0,0,10,97,0,1.55,0.16,512.68,24.93,1290.72,59.54,City Center,98.5
Paris,112.31,Weekend,Shared Room,True,False,6,False,0,1,8,82,1,1.39,0.07,421.92,20.52,1096.86,50.6,City Center,81.0
Paris,312.7,Weekend,Entire Home/Apt,False,False,2,True,1,0,10,97,0,1.09,0.29,578.88,28.15,1360.18,62.75,City Center,98.5
Paris,256.08,Weekend,Private Room,False,True,2,True,1,0,10,99,1,2.07,0.27,456.25,22.19,1338.64,61.75,Medium-Sized City,99.5
Paris,207.15,Weekend,Private Room,False,True,2,True,0,1,10,99,1,2.72,0.14,466.9,22.7,1037.52,47.86,Medium-Sized City,99.5
Paris,503.77,Weekend,Entire Home/Apt,False,False,4,False,1,0,9,97,1,1.56,0.26,631.16,30.69,1417.49,65.39,City Center,93.5
Paris,329.95,Weekend,Entire Home/Apt,False,False,4,False,0,0,10,96,1,0.9,0.39,443.69,21.57,1063.62,49.07,City Center,98.0
Paris,289.4,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,94,1,3.56,0.07,491.36,23.89,922.87,42.57,Medium-Sized City,92.0
Paris,275.65,Weekend,Entire Home/Apt,False,False,2,False,0,1,9,86,0,1.25,0.2,455.49,22.15,1123.58,51.83,City Center,88.0
Paris,254.45,Weekend,Entire Home/Apt,False,False,2,False,0,1,9,89,0,1.28,0.25,460.75,22.4,1142.01,52.68,City Center,89.5
Paris,205.98,Weekend,Entire Home/Apt,False,False,2,True,0,0,10,97,0,1.0,0.25,564.22,27.44,1416.68,65.35,City Center,98.5
Paris,382.37,Weekend,Entire Home/Apt,False,False,2,True,0,0,10,98,1,1.95,0.22,924.96,44.98,1038.97,47.93,City Center,99.0
Paris,212.74,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,91,1,1.35,0.14,419.19,20.38,1073.39,49.52,City Center,90.5
Paris,480.71,Weekend,Entire Home/Apt,False,False,4,False,0,0,9,88,1,1.16,0.15,446.08,21.69,1072.67,49.48,City Center,89.0
Paris,521.25,Weekend,Entire Home/Apt,False,False,4,False,0,0,9,94,1,1.27,0.1,530.45,25.79,1275.73,58.85,City Center,92.0
Paris,370.72,Weekend,Entire Home/Apt,False,False,4,False,0,0,8,77,1,0.97,0.18,441.16,21.45,1093.54,50.45,City Center,78.5
Paris,387.97,Weekend,Entire Home/Apt,False,False,3,False,0,0,9,88,0,3.45,0.12,518.18,25.2,967.73,44.64,Medium-Sized City,89.0
Paris,303.38,Weekend,Entire Home/Apt,False,False,2,False,0,1,8,79,0,1.5,0.2,491.58,23.9,1237.32,57.08,City Center,79.5
Paris,112.31,Weekend,Shared Room,True,False,6,False,0,1,9,84,1,1.37,0.14,434.08,21.11,1106.7,51.05,City Center,87.0
Paris,1146.89,Weekend,Entire Home/Apt,False,False,5,True,1,0,10,100,2,0.54,0.24,611.34,29.73,1374.1,63.39,City Center,100.0
Paris,931.59,Weekend,Entire Home/Apt,False,False,2,True,0,1,10,98,1,1.16,0.18,546.93,26.59,1346.12,62.1,City Center,99.0
Paris,536.16,Weekend,Entire Home/Apt,False,False,4,True,0,1,10,95,1,1.23,0.2,418.96,20.37,1060.93,48.94,City Center,97.5
Paris,648.94,Weekend,Entire Home/Apt,False,False,4,False,1,0,10,100,1,0.72,0.21,839.7,40.83,1248.11,57.58,City Center,100.0
Paris,1372.68,Weekend,Entire Home/Apt,False,False,5,False,1,0,10,98,2,1.22,0.4,630.27,30.65,1330.64,61.39,City Center,99.0
Paris,312.7,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,92,1,1.46,0.07,422.71,20.55,912.28,42.09,City Center,91.0
Paris,706.73,Weekend,Entire Home/Apt,False,False,4,False,0,1,10,94,1,0.64,0.24,584.41,28.42,1341.32,61.88,City Center,97.0
Paris,579.04,Weekend,Entire Home/Apt,False,False,4,False,0,1,9,93,1,0.64,0.27,602.68,29.31,1100.37,50.76,City Center,91.5
Paris,339.27,Weekend,Entire Home/Apt,False,False,2,False,1,0,8,87,1,1.23,0.41,590.68,28.72,1383.64,63.83,City Center,83.5
Paris,567.62,Weekend,Entire Home/Apt,False,False,4,False,0,0,9,94,2,1.09,0.15,482.22,23.45,979.08,45.17,City Center,92.0
Paris,532.67,Weekend,Entire Home/Apt,False,False,6,False,0,0,9,88,2,1.87,0.14,399.67,19.43,836.64,38.6,City Center,89.0
Paris,527.08,Weekend,Entire Home/Apt,False,False,2,False,0,0,10,95,1,0.64,0.19,518.47,25.21,1169.26,53.94,City Center,97.5
Paris,579.27,Weekend,Entire Home/Apt,False,False,4,False,0,0,9,94,1,0.63,0.17,563.29,27.39,1308.23,60.35,City Center,92.0
Paris,1092.6,Weekend,Entire Home/Apt,False,False,4,False,0,0,10,93,1,0.46,0.15,543.89,26.45,1229.73,56.73,City Center,96.5
Paris,805.06,Weekend,Entire Home/Apt,False,False,2,False,0,1,9,95,1,0.48,0.12,552.52,26.87,1113.09,51.35,City Center,92.5
Paris,750.54,Weekend,Entire Home/Apt,False,False,4,False,0,1,9,88,1,0.93,0.13,702.26,34.15,1287.46,59.39,City Center,89.0
Paris,438.07,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,91,0,0.14,0.19,646.09,31.42,1270.96,58.63,City Center,90.5
Paris,195.03,Weekend,Private Room,False,True,2,False,1,0,8,75,0,0.44,0.27,638.47,31.05,1395.89,64.4,City Center,77.5
Paris,353.25,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,97,0,1.07,0.12,424.7,20.65,1297.39,59.85,City Center,93.5
Paris,312.7,Weekend,Private Room,False,True,3,False,0,1,9,96,1,2.04,0.23,336.2,16.35,782.39,36.09,Medium-Sized City,93.0
Paris,1007.78,Weekend,Entire Home/Apt,False,False,4,True,0,0,10,95,2,2.09,0.19,318.97,15.51,730.16,33.68,Medium-Sized City,97.5
Paris,513.1,Weekend,Entire Home/Apt,False,False,3,False,0,0,8,90,1,0.75,0.14,475.24,23.11,1185.51,54.69,City Center,85.0
Paris,400.78,Weekend,Private Room,False,True,2,False,0,1,10,90,1,0.91,0.39,445.36,21.66,1067.33,49.24,City Center,95.0
Paris,404.51,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,95,1,1.02,0.25,420.94,20.47,1012.35,46.7,City Center,92.5
Paris,799.24,Weekend,Entire Home/Apt,False,False,6,False,0,0,9,100,4,1.55,0.23,326.41,15.87,847.26,39.09,City Center,95.0
Paris,459.97,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,95,0,0.23,0.31,607.21,29.53,1297.39,59.85,City Center,92.5
Paris,637.06,Weekend,Entire Home/Apt,False,False,5,False,0,0,10,97,2,0.7,0.26,565.1,27.48,1047.95,48.34,City Center,98.5
Paris,364.9,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,97,1,0.93,0.22,477.85,23.24,1117.46,51.55,City Center,93.5
Paris,359.07,Weekend,Entire Home/Apt,False,False,2,False,0,0,10,98,1,1.81,0.04,363.85,17.69,830.96,38.33,City Center,99.0
Paris,345.09,Weekend,Entire Home/Apt,False,False,2,True,0,0,9,96,1,2.15,0.49,403.94,19.64,822.89,37.96,Medium-Sized City,93.0
Paris,473.72,Weekend,Entire Home/Apt,False,False,4,False,0,0,9,92,1,0.8,0.19,467.17,22.72,1141.56,52.66,City Center,91.0
Paris,277.98,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,97,1,2.11,0.32,337.04,16.39,751.75,34.68,Medium-Sized City,93.5
Paris,532.9,Weekend,Entire Home/Apt,False,False,4,True,0,0,10,99,1,0.55,0.11,551.78,26.83,1246.8,57.52,City Center,99.5
Paris,486.53,Weekend,Entire Home/Apt,False,False,5,False,0,1,8,84,2,1.39,0.55,596.05,28.98,1037.03,47.84,City Center,82.0
Paris,440.4,Weekend,Entire Home/Apt,False,False,2,True,1,0,10,96,1,0.69,0.19,732.8,35.63,1203.2,55.51,City Center,98.0
Paris,351.15,Weekend,Entire Home/Apt,False,False,4,False,0,0,9,92,0,0.84,0.32,489.27,23.79,1040.66,48.01,City Center,91.0
Paris,475.35,Weekend,Entire Home/Apt,False,False,4,False,1,0,10,94,1,1.8,0.07,311.44,15.14,704.82,32.51,City Center,97.0
Paris,556.2,Weekend,Shared Room,True,False,4,True,1,0,9,94,1,0.19,0.18,632.29,30.75,1287.19,59.38,City Center,92.0
Paris,492.59,Weekend,Entire Home/Apt,False,False,4,False,0,1,8,82,1,0.24,0.13,775.5,37.71,1257.12,57.99,City Center,81.0
Paris,359.07,Weekend,Entire Home/Apt,False,False,4,False,0,0,10,97,1,1.29,0.21,357.02,17.36,942.43,43.48,City Center,98.5
Paris,231.62,Weekend,Private Room,False,True,2,False,0,1,10,92,1,2.18,0.11,318.56,15.49,743.1,34.28,Medium-Sized City,96.0
Paris,166.37,Weekend,Private Room,False,True,2,False,0,1,9,84,1,2.18,0.11,318.56,15.49,743.11,34.28,Medium-Sized City,87.0
Paris,166.37,Weekend,Private Room,False,True,2,False,0,1,9,88,1,2.18,0.11,318.56,15.49,743.1,34.28,Medium-Sized City,89.0
Paris,166.37,Weekend,Private Room,False,True,2,False,0,1,9,86,1,2.18,0.11,318.56,15.49,743.1,34.28,Medium-Sized City,88.0
Paris,199.23,Weekend,Entire Home/Apt,False,False,2,False,0,0,8,90,0,2.18,0.71,369.25,17.96,754.91,34.83,Medium-Sized City,85.0
Paris,799.7,Weekend,Entire Home/Apt,False,False,4,True,0,0,10,97,0,0.76,0.15,470.95,22.9,1152.12,53.15,City Center,98.5
Paris,362.1,Weekend,Entire Home/Apt,False,False,2,False,0,1,8,82,0,0.83,0.25,487.69,23.71,955.13,44.06,City Center,81.0
Paris,283.81,Weekend,Entire Home/Apt,False,False,3,False,1,0,9,84,1,1.23,0.38,612.17,29.77,1107.33,51.08,City Center,87.0
Paris,683.66,Weekend,Entire Home/Apt,False,False,3,False,0,0,10,97,2,0.66,0.18,859.22,41.78,1532.37,70.69,City Center,98.5
Paris,405.68,Weekend,Entire Home/Apt,False,False,4,False,0,0,10,91,1,2.03,0.21,330.92,16.09,756.17,34.88,Medium-Sized City,95.5
Paris,289.87,Weekend,Entire Home/Apt,False,False,3,False,0,0,9,91,1,2.16,0.27,328.62,15.98,742.41,34.25,Medium-Sized City,90.5
Paris,359.07,Weekend,Entire Home/Apt,False,False,2,True,0,0,10,98,1,0.53,0.18,533.04,25.92,1209.42,55.79,City Center,99.0
Paris,289.64,Weekend,Entire Home/Apt,False,False,4,False,0,0,8,89,1,1.42,0.02,425.32,20.68,900.75,41.55,City Center,84.5
Paris,285.21,Weekend,Entire Home/Apt,False,False,2,True,0,0,10,99,0,0.47,0.09,578.3,28.12,1351.05,62.33,City Center,99.5
Paris,771.74,Weekend,Entire Home/Apt,False,False,4,False,0,1,9,94,1,0.88,0.15,690.42,33.57,1258.27,58.05,City Center,92.0
Paris,921.33,Weekend,Entire Home/Apt,False,False,4,True,1,0,10,99,2,0.99,0.18,574.7,27.94,1123.69,51.84,City Center,99.5
Paris,245.36,Weekend,Entire Home/Apt,False,False,3,True,0,0,10,94,2,2.2,0.23,302.75,14.72,689.55,31.81,Medium-Sized City,97.0
Paris,598.15,Weekend,Private Room,False,True,2,False,0,0,10,100,1,0.61,0.44,578.95,28.15,1177.36,54.31,City Center,100.0
Paris,333.44,Weekend,Entire Home/Apt,False,False,3,False,0,0,9,94,1,1.24,0.17,445.56,21.67,925.4,42.69,City Center,92.0
Paris,584.4,Weekend,Entire Home/Apt,False,False,4,False,0,1,8,84,1,0.54,0.13,635.21,30.89,1139.07,52.55,City Center,82.0
Paris,581.6,Weekend,Entire Home/Apt,False,False,4,False,0,1,8,84,1,0.18,0.1,660.11,32.1,1274.26,58.78,City Center,82.0
Paris,287.31,Weekend,Entire Home/Apt,False,False,4,False,1,0,10,96,1,2.15,0.04,295.46,14.37,670.63,30.94,Medium-Sized City,98.0
Paris,614.22,Weekend,Entire Home/Apt,False,False,4,False,0,0,10,98,3,1.01,0.23,474.11,23.05,1057.54,48.79,City Center,99.0
Paris,254.68,Weekend,Entire Home/Apt,False,False,2,False,0,1,7,80,1,1.19,0.15,474.83,23.09,977.92,45.11,City Center,75.0
Paris,608.63,Weekend,Entire Home/Apt,False,False,5,False,0,0,9,89,3,1.18,0.13,411.48,20.01,1069.65,49.35,City Center,89.5
Paris,472.78,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,95,1,1.08,0.24,646.28,31.43,1164.36,53.71,City Center,92.5
Paris,567.85,Weekend,Entire Home/Apt,False,False,3,True,0,0,10,97,1,0.99,0.18,418.93,20.37,1004.74,46.35,City Center,98.5
Paris,469.29,Weekend,Entire Home/Apt,False,False,4,False,0,1,10,88,1,0.57,0.16,542.07,26.36,1198.51,55.29,City Center,94.0
Paris,747.51,Weekend,Entire Home/Apt,False,False,4,False,0,1,10,94,1,0.48,0.17,538.58,26.19,1226.87,56.6,City Center,97.0
Paris,727.93,Weekend,Entire Home/Apt,False,False,2,False,0,1,10,97,1,0.8,0.35,485.84,23.62,1061.51,48.97,City Center,98.5
Paris,254.92,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,94,1,1.37,0.08,436.26,21.21,924.77,42.66,City Center,92.0
Paris,301.29,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,93,1,0.35,0.41,606.89,29.51,1300.24,59.98,City Center,91.5
Paris,440.4,Weekend,Entire Home/Apt,False,False,2,False,1,0,10,96,0,1.85,0.14,390.84,19.0,856.75,39.52,City Center,98.0
Paris,799.7,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,96,1,1.82,0.66,515.91,25.09,873.45,40.29,City Center,93.0
Paris,913.18,Weekend,Entire Home/Apt,False,False,3,False,0,1,10,97,1,0.8,0.35,485.84,23.62,1061.5,48.97,City Center,98.5
Paris,681.56,Weekend,Entire Home/Apt,False,False,2,True,0,0,9,98,1,0.81,0.1,724.99,35.25,1314.07,60.62,City Center,94.0
Paris,461.13,Weekend,Entire Home/Apt,False,False,4,False,0,1,9,83,2,1.13,0.19,403.9,19.64,1053.93,48.62,City Center,86.5
Paris,649.18,Weekend,Entire Home/Apt,False,False,6,False,0,0,9,92,2,0.66,0.23,744.28,36.19,1183.92,54.62,City Center,91.0
Paris,751.0,Weekend,Entire Home/Apt,False,False,4,False,0,1,10,98,1,0.8,0.35,485.84,23.62,1061.51,48.97,City Center,99.0
Paris,669.68,Weekend,Entire Home/Apt,False,False,4,False,0,1,10,98,1,0.8,0.35,485.83,23.62,1061.5,48.97,City Center,99.0
Paris,271.93,Weekend,Entire Home/Apt,False,False,2,True,0,0,10,93,1,2.01,0.36,355.89,17.31,771.21,35.58,Medium-Sized City,96.5
Paris,962.11,Weekend,Entire Home/Apt,False,False,4,False,0,0,10,98,2,0.88,0.15,757.54,36.84,1449.42,66.87,City Center,99.0
Paris,231.62,Weekend,Private Room,False,True,2,False,0,1,10,89,1,2.18,0.11,318.56,15.49,743.1,34.28,Medium-Sized City,94.5
Paris,166.37,Weekend,Private Room,False,True,2,False,0,1,10,88,1,2.18,0.11,318.56,15.49,743.11,34.28,Medium-Sized City,94.0
Paris,585.33,Weekend,Entire Home/Apt,False,False,3,False,0,0,10,99,1,0.28,0.34,592.51,28.81,1279.33,59.02,City Center,99.5
Paris,900.6,Weekend,Entire Home/Apt,False,False,5,False,1,0,10,83,1,0.78,0.08,780.65,37.96,1436.99,66.29,City Center,91.5
Paris,351.15,Weekend,Private Room,False,True,2,False,0,0,9,88,0,1.81,0.32,337.51,16.41,726.9,33.53,City Center,89.0
Paris,374.22,Weekend,Entire Home/Apt,False,False,2,False,0,1,8,67,0,1.06,0.21,680.15,33.07,1371.72,63.28,City Center,73.5
Paris,548.05,Weekend,Entire Home/Apt,False,False,4,False,0,0,8,91,2,1.01,0.07,520.52,25.31,1072.08,49.46,City Center,85.5
Paris,797.37,Weekend,Entire Home/Apt,False,False,5,False,0,0,9,92,1,1.06,0.21,420.17,20.43,1052.79,48.57,City Center,91.0
Paris,374.22,Weekend,Entire Home/Apt,False,False,2,False,0,1,10,81,0,0.96,0.21,726.8,35.34,1317.89,60.8,City Center,90.5
Paris,625.87,Weekend,Entire Home/Apt,False,False,4,True,0,0,10,100,1,0.51,0.27,634.99,30.88,1359.28,62.71,City Center,100.0
Paris,988.68,Weekend,Entire Home/Apt,False,False,6,False,0,1,9,83,2,0.6,0.42,585.66,28.48,1169.95,53.97,City Center,86.5
Paris,432.24,Weekend,Entire Home/Apt,False,False,4,False,0,0,9,95,0,0.81,0.09,786.26,38.23,1546.24,71.33,City Center,92.5
Paris,185.94,Weekend,Private Room,False,True,3,False,1,0,6,68,1,2.02,0.42,358.38,17.43,769.16,35.48,Medium-Sized City,64.0
Paris,376.78,Weekend,Entire Home/Apt,False,False,2,False,0,0,9,90,0,0.78,0.37,477.54,23.22,1079.04,49.78,City Center,90.0
