Student_ID,Date,Subject,Attendance_Status
S03331,2024-06-13,History,Excused
S11525,2024-06-24,Geography,Present 
S11274,2024-11-06,Math,Left Early
S02478,2024-08-11,Science,Present 
S05963,2025-01-09,Science,Late
S05892,2024-11-07,Math,Left Early
S06909,2024-03-31,Math,Present
S04543,2024-06-23,Geography,Present
S03436,2025-03-08,English,Absent
S00684,2024-10-07,English,Absnt
S06746,2024-07-09,History,Absent
S04513,2024-09-20,History,Present
S03453,2025-02-21,Math,Late
S08316,2024-12-14,History,Late
S03893,2024-09-21,History,Excused
S08200,2024-04-03,Arabic,Excused
S05372,2024-04-01,Math, Late
S06378,2024-06-13,Arabic,Absent
S04645,2024-12-19,Geography,Absnt
S03948,2024-11-29,English,Absent
S03124,2024-06-21,History,Absnt
S01097,2024-08-05,English,Present
S04671,2024-03-27,History,Present 
S10624,2024-04-26,Math,Present 
S08351,2024-09-19,Math,Absent
S08144,2024-10-12,Science,Present 
S08530,2025-01-04,English,Absent
S02724,2024-06-22,English, Late
S05338,2024-04-27,Math,Absnt
S07638,2025-02-05,Arabic,Present 
S10740,2025-02-06,English,Absnt
S01209,2024-10-31,History,Left Early
S01944,2024-04-24,Math,Excused
S02046,2024-10-31,History,Present
S09576,2024-11-30,History, Late
S03748,2024-12-06,History, Late
S04363,2024-10-05,English,Absnt
S05725,2024-10-08,Arabic,Absent
S09095,2024-09-14,Geography,Present 
S05762,2024-05-11,Arabic,Present 
S01431,2024-03-25,Geography,Absent
S04012,2024-06-16,Geography,Present 
S09011,2024-08-28,History,Late
S09043,2024-11-05,Geography,Left Early
S07286,2024-11-04,History,Present
S04511,2024-08-05,Arabic, Late
S00053,2024-05-01,Science,Left Early
S11504,2024-09-27,English,Present 
S04256,2024-12-03,English,Present
S06744,2024-05-13,Math,Late
S08075,2024-11-28,Science,Left Early
S03455,2024-08-26,English, Late
S11390,2024-11-27,Geography,Present 
S08714,2025-02-06,English,Absnt
S03823,2024-07-05,History,Present
S02953,2025-01-21,History, Late
S09606,2024-08-01,History, Late
S00519,2024-09-27,History,Absent
S05258,2024-06-26,Science,Absnt
S02484,2024-04-22,Science, Late
S02948,2024-09-24,History,Present 
S08360,2024-09-26,Arabic,Absnt
S04682,2024-04-18,Geography, Late
S09691,2025-02-19,Geography,Excused
S06993,2024-05-06,Math,Left Early
S11161,2024-07-11,Math,Present 
S07733,2024-06-30,Math,Absent
S03591,2024-07-28,History,Left Early
S10533,2024-11-07,Science,Late
S01853,2024-08-02,English,Excused
S05051,2024-09-24,Geography,Present 
S06617,2025-02-22,English,Left Early
S01561,2024-12-18,Math,Absnt
S04368,2024-11-30,Math,Absnt
S00161,2024-06-28,Arabic,Absent
S00307,2024-04-26,Arabic,Absnt
S06865,2024-08-23,Science,Late
S11036,2024-09-13,Arabic,Present 
S03778,2024-06-02,Arabic,Late
S06743,2024-06-20,Geography,Excused
S09313,2024-05-02,Math,Present
S08757,2024-10-10,English,Present
S10894,2024-12-04,English, Late
S10021,2024-05-27,History,Present
S00582,2024-10-29,Geography,Present
S05883,2024-06-25,History,Present
S08568,2024-05-16,English,Absent
S00247,2024-11-25,Geography,Excused
S03747,2024-08-25,Arabic,Present
S05765,2024-06-02,History,Absent
S00954,2024-08-17,Arabic,Absent
S04989,2024-06-02,Geography,Left Early
S03393,2024-05-29,Math, Late
S08382,2024-08-12,English,Absent
S05981,2024-05-16,Math, Late
S10490,2024-11-04,Geography,Present 
S11439,2025-03-06,Arabic,Late
S10105,2025-01-09,Science,Absent
S07906,2025-02-05,Science,Absnt
S08938,2024-09-11,Geography,Excused
S07685,2024-07-02,Geography,Excused
S06282,2024-09-12,Science,Left Early
S01539,2024-04-12,English, Late
S02725,2024-11-26,History,Late
S02129,2024-06-12,Math,Absnt
S06575,2025-01-02,English,Left Early
S05542,2024-04-07,Math,Excused
S08230,2024-08-20,Geography,Absent
S07662,2024-04-04,Math,Present 
S03104,2024-04-03,Math,Absnt
S05997,2024-05-27,Science,Excused
S10735,2024-08-03,Science,Left Early
S00619,2025-02-13,Math,Late
S10107,2024-05-06,Arabic, Late
S08688,2024-09-07,History,Absent
S09162,2024-03-30,Math,Present 
S01516,2025-01-01,Arabic,Left Early
S11306,2025-02-20,Arabic,Excused
S03865,2025-01-14,History,Late
S07387,2024-09-13,Arabic,Present 
S08405,2024-10-30,English,Absnt
S03686,2024-10-10,English,Absent
S00358,2024-03-20,Geography,Left Early
S05674,2025-01-28,History,Present
S08042,2024-12-30,History,Left Early
S02559,2024-10-14,Geography,Present
S04754,2024-12-25,History,Late
S06760,2025-02-21,Arabic, Late
S04914,2025-01-02,Geography, Late
S05687,2024-08-12,Geography, Late
S06065,2024-04-13,Arabic,Excused
S04126,2025-01-27,English,Excused
S07426,2024-08-12,Geography,Left Early
S09596,2025-01-31,English,Absnt
S10036,2024-05-06,History, Late
S04158,2025-02-07,Arabic,Absent
S06415,2024-11-23,Geography,Absnt
S05161,2024-09-06,Science,Excused
S00942,2025-02-05,Geography,Present 
S06954,2024-07-13,Science,Absent
S08537,2024-08-26,Geography,Absnt
S06413,2024-10-19,Geography,Absent
S07595,2024-12-11,Arabic,Late
S10562,2024-12-17,Math,Late
S05767,2024-03-28,Math,Late
S04637,2024-07-27,Math,Excused
S01296,2024-04-30,Math,Absent
S02957,2024-11-20,Arabic, Late
S11032,2024-07-24,Geography,Present 
S09238,2024-09-17,Geography,Absent
S04239,2024-04-01,Geography,Absnt
S10652,2024-07-28,Math,Absent
S03950,2025-02-06,Math,Excused
S07075,2024-10-11,Geography,Present
S10056,2025-02-23,Geography,Excused
S08841,2024-12-06,History, Late
S05675,2024-09-20,English,Left Early
S11302,2024-12-03,Geography,Excused
S10211,2024-08-06,English,Present 
S10543,2024-07-25,Geography,Late
S01465,2024-03-21,Math,Present
S03519,2024-12-14,English,Absent
S07548,2024-11-13,Science,Present 
S09940,2025-02-15,Math,Absent
S02687,2024-09-28,Math,Late
S00418,2024-10-10,English,Absnt
S11768,2024-06-17,History,Left Early
S11681,2024-11-09,History,Absent
S08793,2025-01-23,History,Present 
S01639,2024-11-15,Math,Present
S02078,2024-06-12,History,Late
S07402,2024-05-23,English,Present 
S11578,2024-03-18,Arabic,Excused
S02436,2025-02-14,Geography, Late
S01142,2024-08-12,History,Late
S07986,2024-11-13,Science,Absnt
S09886,2025-03-01,Science,Left Early
S06524,2025-01-10,Math,Absent
S01431,2024-10-21,Math,Late
S08826,2025-02-20,English,Absent
S03426,2024-10-05,Arabic,Excused
S00250,2024-04-27,Science, Late
S09967,2024-04-23,Math,Left Early
S09236,2025-02-13,Math,Absnt
S08249,2025-02-03,English,Excused
S01598,2025-03-02,English, Late
S10474,2024-12-05,Geography,Absnt
S02896,2024-11-06,English,Present
S04594,2024-05-05,Math,Absent
S03117,2024-09-27,Math,Excused
S10992,2024-11-18,Science, Late
S09750,2024-04-12,Geography,Excused
S04267,2024-08-27,Arabic,Excused
S05980,2025-03-01,Math,Present 
S06208,2025-01-07,History,Late
S02672,2024-07-22,History,Left Early
S10286,2024-05-13,History, Late
S07276,2024-12-30,History,Excused
S09235,2024-09-03,Geography,Excused
S11017,2024-09-03,History,Left Early
S11106,2024-12-02,English,Present
S03355,2024-09-20,History,Late
S05825,2024-08-08,Math,Late
S05212,2025-02-19,Science,Present 
S01856,2024-05-14,Science,Late
S07114,2025-01-21,Science,Absnt
S01710,2024-07-05,History,Present 
S03048,2025-01-07,Arabic,Present
S11232,2024-11-08,Math,Present
S06256,2024-08-11,English,Absnt
S10424,2024-09-30,Math,Left Early
S08689,2025-01-24,History,Present 
S08948,2025-01-19,Geography, Late
S05755,2025-02-16,Arabic, Late
S03583,2024-08-09,History,Excused
S03012,2024-10-03,Arabic,Absent
S02129,2025-03-05,History,Left Early
S09687,2024-03-10,Geography,Absent
S10472,2024-08-27,Science, Late
S07569,2025-01-18,History,Absent
S04366,2025-02-28,Math, Late
S11041,2025-02-18,History,Late
S04698,2024-09-27,Geography,Late
S08766,2024-11-22,Math,Absnt
S06560,2024-10-22,Geography, Late
S08539,2025-02-25,English,Left Early
S07755,2024-05-17,Math,Present
S05046,2024-10-04,Arabic,Left Early
S09748,2024-09-27,Arabic,Present 
S09783,2024-04-15,Math,Absnt
S03444,2024-04-26,Science,Present 
S02570,2024-10-31,Geography,Present 
S06572,2024-03-31,Math,Absent
S05982,2024-06-14,Arabic,Excused
S04259,2024-11-16,History,Present
S02275,2024-05-19,Math,Late
S06272,2025-01-28,History,Present 
S01840,2024-05-23,English,Excused
S03384,2025-02-08,English,Present 
S12130,2024-04-17,Geography,Excused
S03276,2024-08-25,Science,Left Early
S08376,2024-12-17,History,Excused
S11374,2024-06-05,Math,Late
S06098,2025-01-31,History,Left Early
S07382,2024-12-26,Science,Excused
S04291,2024-06-09,English,Present 
S08225,2024-10-25,English, Late
S04508,2024-04-24,History,Late
S09242,2024-07-26,History,Absnt
S10229,2024-05-01,History,Absent
S09844,2024-08-06,History,Left Early
S10920,2024-07-24,Math, Late
S04322,2024-09-06,Arabic,Absent
S10625,2024-06-21,Math,Present 
S08731,2024-06-16,English,Present 
S09875,2024-03-23,Arabic,Present
S04257,2024-06-06,History,Absnt
S03946,2024-10-27,English, Late
S04873,2024-08-06,English,Excused
S02190,2025-02-22,English,Present
S08174,2024-08-02,Science, Late
S07951,2025-02-11,Geography,Left Early
S09841,2024-05-05,Math,Excused
S08900,2024-12-28,Arabic,Absnt
S03173,2024-06-28,Science,Left Early
S06467,2025-02-22,English,Absent
S08912,2025-02-27,History,Absent
S10390,2025-01-29,Geography,Present 
S03440,2024-07-06,English,Excused
S07604,2024-08-13,English,Present
S10006,2024-09-06,History, Late
S09232,2024-10-14,Arabic,Late
S03760,2024-06-21,Arabic,Late
S10027,2024-11-07,Math,Present 
S07969,2024-10-15,Arabic,Present 
S05177,2025-02-03,English, Late
S05050,2024-08-11,Arabic,Excused
S03212,2024-07-30,Math,Present 
S04971,2024-11-27,History,Absnt
S05529,2024-12-16,History,Present
S07143,2025-02-21,Math,Excused
S02446,2024-11-14,Arabic,Absent
S07550,2024-06-18,Geography, Late
S11395,2024-03-25,Arabic,Left Early
S09563,2025-01-13,Math,Present
S07857,2024-06-24,Arabic,Excused
S06859,2025-03-09,Science,Left Early
S04865,2024-06-24,Science,Absnt
S12064,2024-06-18,History,Absnt
S06519,2024-08-23,English,Absnt
S10052,2024-10-31,English,Left Early
S01444,2024-09-23,Math,Present 
S03944,2024-10-09,Math,Absent
S00235,2024-08-14,Math,Excused
S09492,2024-12-18,Arabic,Absent
S11407,2024-04-14,Math, Late
S03488,2024-08-13,Math, Late
S11746,2024-07-02,Geography,Present 
S02850,2025-02-23,English,Excused
S02139,2024-03-13,English,Present 
S09007,2024-12-16,Math,Present 
S05865,2024-06-03,Math,Absent
S05782,2024-04-28,History,Present
S08576,2024-08-22,Science,Left Early
S07937,2024-06-03,History,Absent
S01463,2024-07-10,History,Excused
S00966,2024-06-08,Arabic,Present 
S07375,2024-09-18,Math,Absent
S07147,2024-12-29,English,Excused
S02380,2025-01-02,History,Present
S09455,2025-02-09,History,Late
S04380,2024-08-06,Arabic,Absent
S04724,2024-12-05,Science, Late
S07246,2024-08-21,Math,Present 
S07404,2024-09-07,Geography,Absnt
S07397,2025-02-03,Math,Present
S00473,2024-09-11,Arabic,Excused
S06311,2024-06-21,Math,Absent
S04132,2025-02-16,Arabic,Absnt
S05372,2025-02-06,Geography,Absent
S06478,2024-04-23,English,Absent
S00067,2024-04-08,Geography,Absnt
S04695,2025-02-01,Geography,Late
S07365,2024-12-14,Geography,Present 
S00081,2024-07-29,English,Present
S11037,2024-07-25,English,Absnt
S11260,2024-08-02,English,Late
S04192,2024-08-01,Geography,Late
S03872,2024-08-27,Science,Excused
S04576,2024-05-14,History,Absent
S11410,2024-04-21,Science,Excused
S08990,2024-03-18,History,Absent
S00521,2024-05-14,Math,Excused
S03299,2024-08-23,History,Excused
S05242,2024-06-23,History, Late
S06545,2024-08-18,Arabic,Left Early
S09291,2024-08-18,Math, Late
S08540,2024-12-21,History,Present 
S07459,2024-09-25,English,Present 
S04162,2024-08-05,Science,Excused
S04847,2024-05-11,English,Absent
S09099,2024-07-10,Arabic,Absnt
S06781,2025-02-05,Geography,Late
S04834,2024-07-16,History,Present
S04028,2024-10-17,Math,Left Early
S00081,2025-02-03,Science,Absent
S07463,2024-10-16,Arabic,Absent
S04113,2024-10-24,Arabic,Absnt
S06077,2024-09-07,English,Absnt
S08104,2024-10-22,History,Absent
S01529,2024-12-21,Geography,Absnt
S07255,2024-12-19,Geography,Present 
S03419,2024-08-21,Math,Absent
S06475,2024-06-05,Science,Present
S08246,2024-11-12,Arabic,Present 
S07084,2025-02-14,Arabic,Present
S00728,2024-09-06,Math,Absnt
S11570,2024-05-11,History,Present
S10060,2024-07-10,Science,Late
S04381,2024-08-25,Geography,Absnt
S00606,2025-01-29,Science,Absnt
S06032,2024-05-10,Science,Left Early
S02187,2025-01-01,Science,Present 
S02778,2024-10-08,Math,Present 
S01044,2024-08-14,Arabic,Present
S07012,2024-03-27,Geography,Present
S01359,2024-12-01,Math,Excused
S02896,2024-08-09,History,Absnt
S07219,2024-09-15,Science,Present 
S01555,2024-06-07,Science,Excused
S09241,2025-02-23,Science,Left Early
S03201,2024-11-17,Math,Absent
S10833,2025-01-26,English,Excused
S07032,2025-01-17,Geography,Absnt
S12017,2024-11-27,English,Absnt
S08803,2024-08-02,Math,Excused
S07090,2025-01-21,Arabic,Absent
S10200,2024-06-15,English,Late
S11008,2024-05-07,History,Late
S01984,2024-05-17,English,Present 
S05092,2024-09-13,Science,Absnt
S02634,2024-08-27,History,Present 
S04183,2025-02-22,Science,Present 
S05192,2024-03-19,English,Left Early
S04647,2025-02-11,Arabic,Present
S06224,2024-06-09,Science,Excused
S12094,2024-11-01,Math,Left Early
S08591,2024-08-29,History,Present
S04520,2024-04-29,History,Present 
S05630,2024-09-30,Arabic,Late
S04311,2024-03-29,Arabic,Left Early
S08789,2025-02-06,History,Late
S05325,2024-09-27,Science,Excused
S12102,2024-04-20,Arabic,Absnt
S02443,2025-02-28,Science,Present
S06991,2024-11-17,Arabic,Left Early
S00294,2024-12-13,Geography,Absent
S02286,2024-12-31,English,Absnt
S04674,2025-01-11,English, Late
S01607,2024-07-03,Math,Late
S10283,2024-07-15,Arabic,Left Early
S07690,2024-10-17,Math,Excused
S05559,2025-02-22,Arabic,Absnt
S00431,2024-06-03,Arabic,Excused
S05000,2024-05-06,History,Present 
S02498,2024-04-28,History,Left Early
S02191,2024-07-18,History,Late
S11427,2024-09-05,Math,Present
S00530,2024-07-29,Geography,Late
S06647,2024-12-06,Geography,Absent
S09085,2024-06-29,Geography,Present 
S04372,2024-03-14,Arabic,Excused
S11137,2024-07-16,History,Late
S01285,2024-11-04,Geography,Late
S00989,2024-09-17,Math,Absent
S04684,2024-06-12,Arabic,Present
S04527,2024-11-07,Geography,Absent
S04363,2024-07-31,Science,Absent
S03880,2024-12-07,Geography, Late
S11221,2024-09-17,History,Left Early
S08511,2024-12-26,Arabic,Excused
S04017,2025-03-02,English,Present 
S01726,2024-05-10,Geography,Absent
S02356,2024-05-05,Arabic,Late
S09142,2024-04-28,History, Late
S08706,2024-06-28,Geography,Left Early
S00766,2024-09-03,Geography, Late
S11823,2024-12-25,English,Excused
S02533,2025-02-04,Science,Absnt
S06613,2025-01-09,Science,Absnt
S06800,2024-06-20,Math,Late
S02713,2025-02-15,English,Present
S11610,2024-03-14,English,Absent
S09337,2025-02-27,English,Absnt
S05237,2024-07-27,English,Absnt
S06084,2024-06-30,History,Present 
S02726,2024-10-08,Geography,Excused
S01139,2024-04-11,History,Late
S07948,2024-11-06,Arabic,Present
S08705,2024-12-28,Geography,Present 
S03063,2024-06-05,Science,Left Early
S07472,2024-04-13,Geography,Present
S06350,2024-10-13,Science, Late
S02009,2025-01-13,English,Late
S10944,2024-09-07,Arabic,Excused
S04773,2024-05-22,English,Left Early
S00576,2024-10-24,History,Present 
S11824,2024-11-29,Science,Left Early
S04431,2024-10-10,Science,Late
S07718,2024-07-02,Arabic,Present
S03839,2024-03-17,History,Absent
S03070,2024-09-01,Math,Late
S09836,2024-08-20,Math,Absnt
S10928,2024-07-15,History,Present 
S05756,2024-09-19,English,Absent
S10858,2024-12-10,Science,Absnt
S11804,2024-05-03,Science,Absent
S03912,2024-12-14,Arabic,Excused
S02613,2024-03-14,English,Late
S00864,2025-02-20,Math,Absnt
S02376,2024-04-26,History,Late
S11246,2024-04-04,Geography,Present
S08537,2024-12-24,Arabic,Excused
S05681,2024-09-11,Science,Present 
S03807,2024-07-20,English,Present 
S08108,2024-04-04,English, Late
S09827,2025-01-20,Arabic,Present 
S02786,2024-11-15,Math,Absnt
S11191,2024-06-01,Geography,Left Early
S08155,2024-12-29,Math,Excused
S06387,2024-12-03,Math,Absnt
S03719,2025-01-03,Science, Late
S09476,2024-11-22,English,Absent
S10133,2025-01-29,History, Late
S10766,2024-05-21,Arabic,Absnt
S06898,2024-09-09,Math,Absent
S08939,2024-11-28,History,Present
S00070,2025-01-30,Arabic,Absnt
S06250,2024-09-27,History,Absnt
S12071,2024-03-14,Science,Left Early
S06939,2024-07-21,Arabic,Absent
S02804,2024-07-10,Science,Absent
S06537,2024-07-16,Math,Absnt
S04333,2024-11-27,History,Present 
S09240,2024-04-12,Math,Present 
S05067,2024-12-23,Arabic,Excused
S01038,2024-03-13,Science,Absent
S09553,2024-11-27,Arabic, Late
S06737,2024-04-17,Geography, Late
S10411,2024-09-18,Geography,Absnt
S03428,2024-05-30,Arabic,Excused
S04264,2025-01-27,English,Excused
S02675,2025-02-04,Arabic,Late
S02314,2024-11-24,Math,Late
S02366,2024-07-26,Science,Left Early
S08573,2024-06-24,Geography,Absent
S07288,2025-02-13,History,Left Early
S08421,2024-05-25,Science,Excused
S01406,2025-01-09,Science,Left Early
S08845,2024-12-05,Arabic,Present
S05828,2025-01-13,Arabic,Absent
S07040,2024-08-29,Arabic,Present 
S07133,2024-04-30,English,Present
S10058,2024-11-16,Math,Present 
S07735,2025-02-13,Arabic, Late
S04414,2024-08-06,History,Present
S09412,2024-07-17,Science,Present 
S01922,2025-01-28,English,Present 
S06730,2024-08-28,Geography,Absnt
S04703,2024-09-05,Science,Late
S05077,2024-11-18,History,Excused
S10016,2024-07-06,Science,Left Early
S02893,2024-06-02,Arabic,Late
S01969,2024-04-17,English,Late
S11415,2024-04-14,Math,Left Early
S01974,2024-09-23,Arabic,Excused
S10316,2025-01-17,Arabic,Present
S10386,2024-06-24,English,Absent
S01495,2025-02-06,Math,Present 
S02135,2024-06-17,History,Present
S01726,2024-06-05,Math,Late
S02274,2024-11-17,Arabic,Excused
S01147,2024-12-31,Math,Absent
S11350,2024-03-23,Science,Present 
S10965,2024-05-02,Math,Present 
S02408,2024-06-28,Science,Present 
S07344,2025-02-17,English,Present 
S07969,2024-07-26,English,Late
S01754,2024-06-20,Science,Present 
S07577,2024-05-21,History,Excused
S03576,2024-03-20,Geography, Late
S05784,2024-09-29,Math,Excused
S11521,2024-10-07,Math,Left Early
S00485,2024-09-08,Science,Late
S05155,2024-12-09,Arabic,Present
S09470,2024-05-19,English,Absnt
S10013,2024-07-14,Science,Left Early
S05315,2024-05-13,Arabic,Present 
S03195,2024-11-10,English, Late
S10667,2024-07-23,Geography, Late
S04635,2024-06-24,English,Late
S01195,2025-03-07,Arabic,Late
S05144,2025-03-09,Geography,Left Early
S06261,2024-11-13,Arabic,Absent
S02070,2024-07-27,Geography, Late
S02877,2024-05-12,English,Absent
S07532,2024-10-29,English, Late
S09634,2024-08-21,Geography,Present
S05396,2024-06-08,Math,Present 
S06790,2024-09-11,English,Late
S01770,2024-05-29,Science,Present 
S00194,2024-06-11,Arabic,Late
S00189,2025-02-27,Math,Present 
S01220,2025-02-26,English,Late
S05114,2024-12-18,History,Present
S05499,2024-06-10,Geography,Present 
S09342,2024-04-03,Science,Present 
S06734,2025-01-14,Science,Absent
S07043,2024-03-13,English,Present 
S03182,2024-11-17,English,Excused
S02705,2025-01-18,Math,Absent
S08616,2024-08-05,Math,Absent
S05021,2024-04-28,Science, Late
S01288,2024-09-06,English,Late
S11757,2024-07-19,History,Present 
S10863,2024-10-27,English,Present
S07640,2024-03-18,Geography,Present
S01534,2024-08-06,Science,Excused
S02486,2025-01-29,Science,Present
S01535,2025-01-15,English,Absnt
S07812,2024-06-07,Arabic,Present 
S00733,2024-10-22,English,Absent
S04417,2024-07-28,Math, Late
S08139,2024-12-16,Geography,Present 
S06487,2024-09-08,Science,Absnt
S11824,2025-01-11,Geography,Absent
S03673,2024-04-11,English,Left Early
S01988,2024-08-23,History, Late
S06740,2024-04-10,Science,Absent
S09878,2024-09-28,Geography,Late
S00918,2024-10-21,History,Absent
S08418,2024-12-05,Math,Absent
S11630,2025-02-15,History,Absent
S06404,2024-09-29,Science,Excused
S02694,2024-07-03,Math,Left Early
S08271,2024-09-09,Arabic,Present 
S05258,2024-06-14,Math,Excused
S06542,2024-07-11,History,Absnt
S07398,2024-11-13,Math,Present
S06990,2024-07-24,Geography,Left Early
S12064,2025-02-24,English,Left Early
S11061,2024-06-02,History,Left Early
S09823,2025-01-26,Science,Left Early
S04080,2024-03-12,Arabic,Absent
S03294,2024-08-19,History, Late
S08248,2024-12-14,History,Left Early
S08534,2024-05-07,Arabic,Absent
S07699,2024-06-20,History,Present
S03237,2024-04-06,Science,Present 
S04023,2024-10-06,Science, Late
S08288,2024-05-01,Math,Left Early
S10791,2025-01-09,Arabic,Absnt
S10442,2025-01-29,Arabic,Absnt
S00552,2024-12-25,Math,Absnt
S00256,2024-10-21,History,Absnt
S01967,2024-07-31,Arabic, Late
S03347,2024-05-24,Math,Present 
S12123,2024-06-17,Math,Left Early
S11707,2024-07-30,Science,Absent
S03584,2025-03-08,Arabic,Excused
S07986,2024-11-22,Math, Late
S00570,2024-11-18,English,Late
S04742,2025-01-27,Arabic,Absnt
S00593,2024-12-09,Math,Present
S04826,2025-01-26,Science,Present 
S10468,2024-07-24,Math,Excused
S06251,2024-12-10,History,Excused
S11571,2024-12-06,History,Late
S02291,2025-01-06,Science,Present
S03205,2024-12-15,Arabic,Present 
S03416,2024-03-14,Geography,Absnt
S01460,2024-05-22,History,Absnt
S04915,2024-12-10,Geography,Absnt
S11291,2024-10-05,Science,Absnt
S02462,2024-11-09,Geography,Left Early
S12132,2024-10-10,Science, Late
S08611,2025-01-18,Arabic,Present
S02649,2024-09-18,Geography,Excused
S11056,2024-05-09,History,Absnt
S09583,2024-05-13,History,Absnt
S02482,2024-07-30,Math,Late
S04829,2024-07-05,English,Left Early
S03806,2024-10-26,English,Late
S08550,2025-01-26,Geography,Left Early
S07801,2024-10-03,Arabic,Excused
S09592,2024-04-21,Science,Absent
S01169,2024-05-03,Geography,Present
S09620,2024-06-21,Math,Left Early
S04251,2024-08-21,Math,Present 
S02036,2025-01-15,Arabic,Present 
S02238,2024-05-23,Arabic,Left Early
S00470,2024-10-19,Science,Present
S05858,2024-08-25,English,Present
S06404,2024-09-10,Geography,Excused
S08023,2024-07-23,History,Present
S04304,2024-11-03,Math,Absent
S07192,2025-02-03,English,Absnt
S05302,2024-09-07,History,Excused
S02208,2025-02-27,Geography, Late
S08390,2024-04-17,Arabic,Absnt
S06056,2024-03-27,Geography,Present 
S00833,2024-09-25,Geography,Absent
S09409,2024-03-09,Arabic,Present
S03026,2024-06-22,Science, Late
S00584,2024-10-15,Science,Excused
S05292,2024-12-17,Science,Present
S01562,2024-12-20,Science,Present 
S04720,2025-03-06,Geography,Excused
S05474,2024-05-14,English, Late
S01832,2025-02-27,History,Absent
S08895,2024-09-20,Arabic,Excused
S02601,2024-04-18,Math,Excused
S05485,2024-08-26,English,Present
S03209,2024-11-03,English,Present
S04391,2024-11-21,Science, Late
S11345,2025-02-09,English,Left Early
S02726,2025-01-30,History,Present
S07334,2025-01-27,Geography, Late
S01828,2024-06-29,History,Late
S11110,2024-03-14,English,Excused
S09741,2024-05-13,Arabic,Absnt
S09608,2024-07-03,Science,Present
S08788,2025-02-26,Geography,Absnt
S01737,2024-07-08,Geography,Late
S09534,2024-04-08,English,Excused
S02350,2024-05-03,Geography, Late
S04860,2024-07-01,Math, Late
S04697,2024-12-04,Arabic, Late
S10905,2024-05-07,Math,Present 
S10580,2024-05-29,History,Left Early
S09839,2024-11-07,Geography,Absnt
S04057,2024-03-23,Geography,Present
S10948,2024-12-09,Math,Excused
S08071,2024-10-09,Geography,Present 
S00798,2024-03-18,Science,Late
S06797,2025-01-13,Arabic,Left Early
S05354,2024-04-05,Science,Left Early
S06471,2024-04-13,History,Left Early
S04257,2024-07-12,English,Excused
S05262,2025-03-07,Geography,Excused
S01874,2024-06-23,Math,Present
S10247,2024-05-25,Arabic,Late
S08848,2024-11-12,Math,Absnt
S00124,2024-12-22,Arabic,Present
S05053,2024-10-09,English,Present
S07904,2024-06-14,History,Absnt
S01407,2024-03-23,English,Absnt
S05015,2024-11-10,Geography,Late
S02610,2024-05-10,History,Absnt
S07984,2024-04-05,History,Present 
S11426,2025-01-29,Geography,Left Early
S04064,2024-05-13,Science,Present 
S00942,2025-02-25,English,Excused
S10706,2024-10-29,Arabic,Excused
S04921,2024-09-17,Arabic,Present
S04900,2025-01-20,Math,Present 
S01275,2024-12-03,Math,Absnt
S08987,2025-03-04,Science,Excused
S07615,2024-03-09,Math,Left Early
S07388,2024-04-16,Arabic, Late
S08093,2024-11-17,Science,Present
S08188,2025-01-16,Arabic,Present 
S02496,2024-08-26,English,Present 
S05420,2024-06-29,History,Present
S10874,2024-03-20,English,Absnt
S01729,2024-12-31,Science,Absent
S07323,2025-01-08,History,Present 
S01867,2024-05-03,Math,Left Early
S09995,2024-12-24,Arabic,Late
S06662,2024-05-31,Math,Left Early
S06780,2024-10-12,Arabic,Absnt
S01008,2024-07-02,English,Absent
S09452,2024-03-29,Arabic,Present 
S08374,2024-07-03,Math, Late
S00161,2025-01-31,Science,Left Early
S09160,2024-04-30,History,Present
S04651,2024-12-01,History,Late
S06574,2024-10-06,Arabic,Excused
S11464,2024-06-10,English,Late
S02055,2024-05-30,Arabic,Absnt
S01474,2025-02-14,Arabic,Present 
S03362,2025-02-25,English,Present
S10451,2024-07-24,Math, Late
S02788,2024-07-03,Science, Late
S04893,2024-07-19,History,Late
S04051,2024-10-07,Arabic,Absnt
S11159,2025-01-01,Math,Absnt
S05575,2024-03-11,Arabic,Excused
S04911,2024-07-11,History,Absent
S08075,2024-05-08,Arabic,Absent
S06188,2024-04-09,English,Present
S00061,2024-05-25,English,Present 
S04273,2024-04-23,Science,Left Early
S09956,2025-01-23,Arabic,Present 
S12119,2024-09-13,History,Present 
S09113,2025-01-24,Arabic,Absent
S09993,2025-02-20,English,Excused
S11898,2024-09-09,Geography,Absnt
S03540,2025-02-03,Arabic, Late
S07852,2025-02-01,Math,Late
S09283,2024-11-26,English,Late
S07879,2024-11-28,Arabic,Present
S07163,2024-06-29,Geography,Absent
S00911,2024-09-25,History, Late
S04489,2024-11-02,Arabic,Present 
S08622,2024-09-19,History,Absent
S01529,2025-01-05,Geography,Present 
S10950,2024-06-08,Geography,Excused
S11234,2024-05-19,History,Late
S09954,2024-04-19,Math,Present
S08291,2024-08-22,English,Left Early
S05438,2025-02-25,History, Late
S11153,2024-10-06,Math,Left Early
S09869,2024-12-09,Geography,Absent
S00825,2024-05-15,Math,Excused
S10186,2024-07-10,Math,Excused
S11774,2024-03-15,Science,Absent
S08631,2024-11-10,English,Late
S03102,2025-02-26,History,Absent
S01895,2024-03-15,Math,Absent
S03848,2025-02-27,Geography,Absent
S10703,2025-02-02,English,Absnt
S05892,2024-03-10,Geography,Late
S01003,2024-09-01,Math,Present
